profileID,respID,qID,altID,obsID,price,capacity,range,type,compatability
162,214,2,2,1280,50,3,0.5,Ring,Android
82,214,2,3,1280,100,5,0.1,Ring,iOS
28,214,3,1,1281,25,1,0.1,Card,iOS/Android
205,214,3,2,1281,25,5,0.5,Implantable,iOS/Android
14,214,3,3,1281,25,1,0.1,Ring,Android
199,214,4,1,1282,50,5,0.5,Bracelet,Android
27,214,4,2,1282,25,1,0.1,Bracelet,iOS/Android
112,214,4,3,1282,25,1,0.5,Card,iOS
22,214,5,1,1283,100,1,0.1,Ring,Android
80,214,5,2,1283,50,5,0.1,Card,iOS
106,214,5,3,1283,100,5,0.1,Ring,iOS/Android
97,214,6,1,1284,25,5,0.1,Implantable,iOS/Android
197,214,6,2,1284,50,5,0.5,Implantable,Android
302,214,6,3,1284,25,5,1,Ring,Android
73,215,1,1,1285,25,5,0.1,Implantable,iOS
235,215,1,2,1285,50,1,1,Bracelet,Android
129,215,1,3,1285,100,1,0.5,Implantable,Android
26,215,2,1,1286,25,1,0.1,Ring,iOS/Android
95,215,2,2,1286,100,5,0.1,Bracelet,Android
74,215,2,3,1286,25,5,0.1,Ring,iOS
191,215,3,1,1287,100,5,0.5,Bracelet,iOS
108,215,3,2,1287,100,5,0.1,Card,iOS/Android
40,215,3,3,1287,25,3,0.1,Card,iOS
11,215,4,1,1288,100,1,0.1,Bracelet,iOS
192,215,4,2,1288,100,5,0.5,Card,iOS
270,215,4,3,1288,50,3,1,Ring,Android
49,215,5,1,1289,25,3,0.1,Implantable,Android
101,215,5,2,1289,50,5,0.1,Implantable,iOS/Android
112,215,5,3,1289,25,1,0.5,Card,iOS
21,215,6,1,1290,100,1,0.1,Implantable,Android
122,215,6,2,1290,25,1,0.5,Ring,Android
213,215,6,3,1290,100,5,0.5,Implantable,iOS/Android
92,216,1,1,1291,50,5,0.1,Card,Android
15,216,1,2,1291,25,1,0.1,Bracelet,Android
68,216,1,3,1291,50,3,0.1,Card,iOS/Android
155,216,2,1,1292,100,3,0.5,Bracelet,iOS
96,216,2,2,1292,100,5,0.1,Card,Android
28,216,2,3,1292,25,1,0.1,Card,iOS/Android
321,216,3,1,1293,100,5,1,Implantable,iOS/Android
41,216,3,2,1293,50,3,0.1,Implantable,iOS
43,216,3,3,1293,50,3,0.1,Bracelet,iOS
2,216,4,1,1294,25,1,0.1,Ring,iOS
296,216,4,2,1294,50,5,1,Card,iOS
22,216,4,3,1294,100,1,0.1,Ring,Android
131,216,5,1,1295,100,1,0.5,Bracelet,Android
220,216,5,2,1295,25,1,1,Card,iOS
180,216,5,3,1295,100,3,0.5,Card,iOS/Android
180,216,6,1,1296,100,3,0.5,Card,iOS/Android
75,216,6,2,1296,25,5,0.1,Bracelet,iOS
252,216,6,3,1296,100,1,1,Card,iOS/Android
257,217,1,1,1297,50,3,1,Implantable,iOS
105,217,1,2,1297,100,5,0.1,Implantable,iOS/Android
300,217,1,3,1297,100,5,1,Card,iOS
142,217,2,1,1298,100,1,0.5,Ring,iOS/Android
83,217,2,2,1298,100,5,0.1,Bracelet,iOS
272,217,2,3,1298,50,3,1,Card,Android
4,217,3,1,1299,25,1,0.1,Card,iOS
238,217,3,2,1299,100,1,1,Ring,Android
153,217,3,3,1299,100,3,0.5,Implantable,iOS
317,217,4,1,1300,50,5,1,Implantable,iOS/Android
241,217,4,2,1300,25,1,1,Implantable,iOS/Android
141,217,4,3,1300,100,1,0.5,Implantable,iOS/Android
314,217,5,1,1301,25,5,1,Ring,iOS/Android
7,217,5,2,1301,50,1,0.1,Bracelet,iOS
185,217,5,3,1301,50,5,0.5,Implantable,iOS
49,217,6,1,1302,25,3,0.1,Implantable,Android
250,217,6,2,1302,100,1,1,Ring,iOS/Android
140,217,6,3,1302,50,1,0.5,Card,iOS/Android
133,218,1,1,1303,25,1,0.5,Implantable,iOS/Android
86,218,1,2,1303,25,5,0.1,Ring,Android
129,218,1,3,1303,100,1,0.5,Implantable,Android
13,218,2,1,1304,25,1,0.1,Implantable,Android
61,218,2,2,1304,25,3,0.1,Implantable,iOS/Android
272,218,2,3,1304,50,3,1,Card,Android
123,218,3,1,1305,25,1,0.5,Bracelet,Android
21,218,3,2,1305,100,1,0.1,Implantable,Android
236,218,3,3,1305,50,1,1,Card,Android
154,218,4,1,1306,100,3,0.5,Ring,iOS
7,218,4,2,1306,50,1,0.1,Bracelet,iOS
224,218,4,3,1306,50,1,1,Card,iOS
39,218,5,1,1307,25,3,0.1,Bracelet,iOS
166,218,5,2,1307,100,3,0.5,Ring,Android
160,218,5,3,1307,25,3,0.5,Card,Android
312,218,6,1,1308,100,5,1,Card,Android
212,218,6,2,1308,50,5,0.5,Card,iOS/Android
67,218,6,3,1308,50,3,0.1,Bracelet,iOS/Android
273,219,1,1,1309,100,3,1,Implantable,Android
230,219,1,2,1309,25,1,1,Ring,Android
179,219,1,3,1309,100,3,0.5,Bracelet,iOS/Android
87,219,2,1,1310,25,5,0.1,Bracelet,Android
19,219,2,2,1310,50,1,0.1,Bracelet,Android
313,219,2,3,1310,25,5,1,Implantable,iOS/Android
149,219,3,1,1311,50,3,0.5,Implantable,iOS
116,219,3,2,1311,50,1,0.5,Card,iOS
155,219,3,3,1311,100,3,0.5,Bracelet,iOS
217,219,4,1,1312,25,1,1,Implantable,iOS
241,219,4,2,1312,25,1,1,Implantable,iOS/Android
141,219,4,3,1312,100,1,0.5,Implantable,iOS/Android
157,219,5,1,1313,25,3,0.5,Implantable,Android
228,219,5,2,1313,100,1,1,Card,iOS
249,219,5,3,1313,100,1,1,Implantable,iOS/Android
8,219,6,1,1314,50,1,0.1,Card,iOS
307,219,6,2,1314,50,5,1,Bracelet,Android
253,219,6,3,1314,25,3,1,Implantable,iOS
58,220,1,1,1315,100,3,0.1,Ring,Android
35,220,1,2,1315,100,1,0.1,Bracelet,iOS/Android
27,220,1,3,1315,25,1,0.1,Bracelet,iOS/Android
129,220,2,1,1316,100,1,0.5,Implantable,Android
297,220,2,2,1316,100,5,1,Implantable,iOS
116,220,2,3,1316,50,1,0.5,Card,iOS
53,220,3,1,1317,50,3,0.1,Implantable,Android
184,220,3,2,1317,25,5,0.5,Card,iOS
254,220,3,3,1317,25,3,1,Ring,iOS
247,220,4,1,1318,50,1,1,Bracelet,iOS/Android
48,220,4,2,1318,100,3,0.1,Card,iOS
24,220,4,3,1318,100,1,0.1,Card,Android
305,220,5,1,1319,50,5,1,Implantable,Android
248,220,5,2,1319,50,1,1,Card,iOS/Android
132,220,5,3,1319,100,1,0.5,Card,Android
113,220,6,1,1320,50,1,0.5,Implantable,iOS
313,220,6,2,1320,25,5,1,Implantable,iOS/Android
162,220,6,3,1320,50,3,0.5,Ring,Android
204,221,1,1,1321,100,5,0.5,Card,Android
57,221,1,2,1321,100,3,0.1,Implantable,Android
293,221,1,3,1321,50,5,1,Implantable,iOS
30,221,2,1,1322,50,1,0.1,Ring,iOS/Android
186,221,2,2,1322,50,5,0.5,Ring,iOS
117,221,2,3,1322,100,1,0.5,Implantable,iOS
264,221,3,1,1323,100,3,1,Card,iOS
106,221,3,2,1323,100,5,0.1,Ring,iOS/Android
70,221,3,3,1323,100,3,0.1,Ring,iOS/Android
53,221,4,1,1324,50,3,0.1,Implantable,Android
173,221,4,2,1324,50,3,0.5,Implantable,iOS/Android
43,221,4,3,1324,50,3,0.1,Bracelet,iOS
68,221,5,1,1325,50,3,0.1,Card,iOS/Android
280,221,5,2,1325,25,3,1,Card,iOS/Android
316,221,5,3,1325,25,5,1,Card,iOS/Android
157,221,6,1,1326,25,3,0.5,Implantable,Android
53,221,6,2,1326,50,3,0.1,Implantable,Android
45,221,6,3,1326,100,3,0.1,Implantable,iOS
158,222,1,1,1327,25,3,0.5,Ring,Android
284,222,1,2,1327,50,3,1,Card,iOS/Android
287,222,1,3,1327,100,3,1,Bracelet,iOS/Android
274,222,2,1,1328,100,3,1,Ring,Android
96,222,2,2,1328,100,5,0.1,Card,Android
166,222,2,3,1328,100,3,0.5,Ring,Android
252,222,3,1,1329,100,1,1,Card,iOS/Android
153,222,3,2,1329,100,3,0.5,Implantable,iOS
279,222,3,3,1329,25,3,1,Bracelet,iOS/Android
192,222,4,1,1330,100,5,0.5,Card,iOS
26,222,4,2,1330,25,1,0.1,Ring,iOS/Android
45,222,4,3,1330,100,3,0.1,Implantable,iOS
145,222,5,1,1331,25,3,0.5,Implantable,iOS
210,222,5,2,1331,50,5,0.5,Ring,iOS/Android
33,222,5,3,1331,100,1,0.1,Implantable,iOS/Android
196,222,6,1,1332,25,5,0.5,Card,Android
146,222,6,2,1332,25,3,0.5,Ring,iOS
309,222,6,3,1332,100,5,1,Implantable,Android
94,223,1,1,1333,100,5,0.1,Ring,Android
182,223,1,2,1333,25,5,0.5,Ring,iOS
181,223,1,3,1333,25,5,0.5,Implantable,iOS
234,223,2,1,1334,50,1,1,Ring,Android
36,223,2,2,1334,100,1,0.1,Card,iOS/Android
160,223,2,3,1334,25,3,0.5,Card,Android
227,223,3,1,1335,100,1,1,Bracelet,iOS
147,223,3,2,1335,25,3,0.5,Bracelet,iOS
139,223,3,3,1335,50,1,0.5,Bracelet,iOS/Android
104,223,4,1,1336,50,5,0.1,Card,iOS/Android
180,223,4,2,1336,100,3,0.5,Card,iOS/Android
46,223,4,3,1336,100,3,0.1,Ring,iOS
11,223,5,1,1337,100,1,0.1,Bracelet,iOS
149,223,5,2,1337,50,3,0.5,Implantable,iOS
314,223,5,3,1337,25,5,1,Ring,iOS/Android
285,223,6,1,1338,100,3,1,Implantable,iOS/Android
54,223,6,2,1338,50,3,0.1,Ring,Android
261,223,6,3,1338,100,3,1,Implantable,iOS
316,224,1,1,1339,25,5,1,Card,iOS/Android
105,224,1,2,1339,100,5,0.1,Implantable,iOS/Android
131,224,1,3,1339,100,1,0.5,Bracelet,Android
187,224,2,1,1340,50,5,0.5,Bracelet,iOS
117,224,2,2,1340,100,1,0.5,Implantable,iOS
291,224,2,3,1340,25,5,1,Bracelet,iOS
43,224,3,1,1341,50,3,0.1,Bracelet,iOS
149,224,3,2,1341,50,3,0.5,Implantable,iOS
32,224,3,3,1341,50,1,0.1,Card,iOS/Android
47,224,4,1,1342,100,3,0.1,Bracelet,iOS
39,224,4,2,1342,25,3,0.1,Bracelet,iOS
245,224,4,3,1342,50,1,1,Implantable,iOS/Android
135,224,5,1,1343,25,1,0.5,Bracelet,iOS/Android
60,224,5,2,1343,100,3,0.1,Card,Android
257,224,5,3,1343,50,3,1,Implantable,iOS
46,224,6,1,1344,100,3,0.1,Ring,iOS
284,224,6,2,1344,50,3,1,Card,iOS/Android
88,224,6,3,1344,25,5,0.1,Card,Android
35,225,1,1,1345,100,1,0.1,Bracelet,iOS/Android
257,225,1,2,1345,50,3,1,Implantable,iOS
131,225,1,3,1345,100,1,0.5,Bracelet,Android
25,225,2,1,1346,25,1,0.1,Implantable,iOS/Android
278,225,2,2,1346,25,3,1,Ring,iOS/Android
97,225,2,3,1346,25,5,0.1,Implantable,iOS/Android
299,225,3,1,1347,100,5,1,Bracelet,iOS
123,225,3,2,1347,25,1,0.5,Bracelet,Android
80,225,3,3,1347,50,5,0.1,Card,iOS
192,225,4,1,1348,100,5,0.5,Card,iOS
262,225,4,2,1348,100,3,1,Ring,iOS
147,225,4,3,1348,25,3,0.5,Bracelet,iOS
107,225,5,1,1349,100,5,0.1,Bracelet,iOS/Android
9,225,5,2,1349,100,1,0.1,Implantable,iOS
85,225,5,3,1349,25,5,0.1,Implantable,Android
233,225,6,1,1350,50,1,1,Implantable,Android
98,225,6,2,1350,25,5,0.1,Ring,iOS/Android
187,225,6,3,1350,50,5,0.5,Bracelet,iOS
18,226,1,1,1351,50,1,0.1,Ring,Android
67,226,1,2,1351,50,3,0.1,Bracelet,iOS/Android
176,226,1,3,1351,50,3,0.5,Card,iOS/Android
62,226,2,1,1352,25,3,0.1,Ring,iOS/Android
314,226,2,2,1352,25,5,1,Ring,iOS/Android
213,226,2,3,1352,100,5,0.5,Implantable,iOS/Android
16,226,3,1,1353,25,1,0.1,Card,Android
262,226,3,2,1353,100,3,1,Ring,iOS
261,226,3,3,1353,100,3,1,Implantable,iOS
2,226,4,1,1354,25,1,0.1,Ring,iOS
131,226,4,2,1354,100,1,0.5,Bracelet,Android
164,226,4,3,1354,50,3,0.5,Card,Android
25,226,5,1,1355,25,1,0.1,Implantable,iOS/Android
35,226,5,2,1355,100,1,0.1,Bracelet,iOS/Android
192,226,5,3,1355,100,5,0.5,Card,iOS
305,226,6,1,1356,50,5,1,Implantable,Android
245,226,6,2,1356,50,1,1,Implantable,iOS/Android
114,226,6,3,1356,50,1,0.5,Ring,iOS
296,227,1,1,1357,50,5,1,Card,iOS
23,227,1,2,1357,100,1,0.1,Bracelet,Android
286,227,1,3,1357,100,3,1,Ring,iOS/Android
3,227,2,1,1358,25,1,0.1,Bracelet,iOS
149,227,2,2,1358,50,3,0.5,Implantable,iOS
179,227,2,3,1358,100,3,0.5,Bracelet,iOS/Android
273,227,3,1,1359,100,3,1,Implantable,Android
317,227,3,2,1359,50,5,1,Implantable,iOS/Android
156,227,3,3,1359,100,3,0.5,Card,iOS
212,227,4,1,1360,50,5,0.5,Card,iOS/Android
142,227,4,2,1360,100,1,0.5,Ring,iOS/Android
308,227,4,3,1360,50,5,1,Card,Android
232,227,5,1,1361,25,1,1,Card,Android
34,227,5,2,1361,100,1,0.1,Ring,iOS/Android
87,227,5,3,1361,25,5,0.1,Bracelet,Android
121,227,6,1,1362,25,1,0.5,Implantable,Android
170,227,6,2,1362,25,3,0.5,Ring,iOS/Android
27,227,6,3,1362,25,1,0.1,Bracelet,iOS/Android
228,228,1,1,1363,100,1,1,Card,iOS
64,228,1,2,1363,25,3,0.1,Card,iOS/Android
97,228,1,3,1363,25,5,0.1,Implantable,iOS/Android
130,228,2,1,1364,100,1,0.5,Ring,Android
240,228,2,2,1364,100,1,1,Card,Android
238,228,2,3,1364,100,1,1,Ring,Android
35,228,3,1,1365,100,1,0.1,Bracelet,iOS/Android
196,228,3,2,1365,25,5,0.5,Card,Android
46,228,3,3,1365,100,3,0.1,Ring,iOS
294,228,4,1,1366,50,5,1,Ring,iOS
161,228,4,2,1366,50,3,0.5,Implantable,Android
12,228,4,3,1366,100,1,0.1,Card,iOS
181,228,5,1,1367,25,5,0.5,Implantable,iOS
167,228,5,2,1367,100,3,0.5,Bracelet,Android
102,228,5,3,1367,50,5,0.1,Ring,iOS/Android
304,228,6,1,1368,25,5,1,Card,Android
179,228,6,2,1368,100,3,0.5,Bracelet,iOS/Android
44,228,6,3,1368,50,3,0.1,Card,iOS
34,229,1,1,1369,100,1,0.1,Ring,iOS/Android
95,229,1,2,1369,100,5,0.1,Bracelet,Android
135,229,1,3,1369,25,1,0.5,Bracelet,iOS/Android
290,229,2,1,1370,25,5,1,Ring,iOS
320,229,2,2,1370,50,5,1,Card,iOS/Android
97,229,2,3,1370,25,5,0.1,Implantable,iOS/Android
274,229,3,1,1371,100,3,1,Ring,Android
2,229,3,2,1371,25,1,0.1,Ring,iOS
214,229,3,3,1371,100,5,0.5,Ring,iOS/Android
65,229,4,1,1372,50,3,0.1,Implantable,iOS/Android
17,229,4,2,1372,50,1,0.1,Implantable,Android
105,229,4,3,1372,100,5,0.1,Implantable,iOS/Android
12,229,5,1,1373,100,1,0.1,Card,iOS
56,229,5,2,1373,50,3,0.1,Card,Android
250,229,5,3,1373,100,1,1,Ring,iOS/Android
32,229,6,1,1374,50,1,0.1,Card,iOS/Android
7,229,6,2,1374,50,1,0.1,Bracelet,iOS
26,229,6,3,1374,25,1,0.1,Ring,iOS/Android
272,230,1,1,1375,50,3,1,Card,Android
234,230,1,2,1375,50,1,1,Ring,Android
287,230,1,3,1375,100,3,1,Bracelet,iOS/Android
312,230,2,1,1376,100,5,1,Card,Android
175,230,2,2,1376,50,3,0.5,Bracelet,iOS/Android
249,230,2,3,1376,100,1,1,Implantable,iOS/Android
259,230,3,1,1377,50,3,1,Bracelet,iOS
109,230,3,2,1377,25,1,0.5,Implantable,iOS
59,230,3,3,1377,100,3,0.1,Bracelet,Android
127,230,4,1,1378,50,1,0.5,Bracelet,Android
293,230,4,2,1378,50,5,1,Implantable,iOS
245,230,4,3,1378,50,1,1,Implantable,iOS/Android
153,230,5,1,1379,100,3,0.5,Implantable,iOS
43,230,5,2,1379,50,3,0.1,Bracelet,iOS
107,230,5,3,1379,100,5,0.1,Bracelet,iOS/Android
282,230,6,1,1380,50,3,1,Ring,iOS/Android
239,230,6,2,1380,100,1,1,Bracelet,Android
237,230,6,3,1380,100,1,1,Implantable,Android
64,231,1,1,1381,25,3,0.1,Card,iOS/Android
214,231,1,2,1381,100,5,0.5,Ring,iOS/Android
24,231,1,3,1381,100,1,0.1,Card,Android
292,231,2,1,1382,25,5,1,Card,iOS
306,231,2,2,1382,50,5,1,Ring,Android
174,231,2,3,1382,50,3,0.5,Ring,iOS/Android
80,231,3,1,1383,50,5,0.1,Card,iOS
194,231,3,2,1383,25,5,0.5,Ring,Android
247,231,3,3,1383,50,1,1,Bracelet,iOS/Android
97,231,4,1,1384,25,5,0.1,Implantable,iOS/Android
181,231,4,2,1384,25,5,0.5,Implantable,iOS
223,231,4,3,1384,50,1,1,Bracelet,iOS
247,231,5,1,1385,50,1,1,Bracelet,iOS/Android
264,231,5,2,1385,100,3,1,Card,iOS
10,231,5,3,1385,100,1,0.1,Ring,iOS
315,231,6,1,1386,25,5,1,Bracelet,iOS/Android
19,231,6,2,1386,50,1,0.1,Bracelet,Android
183,231,6,3,1386,25,5,0.5,Bracelet,iOS
281,232,1,1,1387,50,3,1,Implantable,iOS/Android
246,232,1,2,1387,50,1,1,Ring,iOS/Android
260,232,1,3,1387,50,3,1,Card,iOS
71,232,2,1,1388,100,3,0.1,Bracelet,iOS/Android
101,232,2,2,1388,50,5,0.1,Implantable,iOS/Android
303,232,2,3,1388,25,5,1,Bracelet,Android
50,232,3,1,1389,25,3,0.1,Ring,Android
106,232,3,2,1389,100,5,0.1,Ring,iOS/Android
313,232,3,3,1389,25,5,1,Implantable,iOS/Android
114,232,4,1,1390,50,1,0.5,Ring,iOS
30,232,4,2,1390,50,1,0.1,Ring,iOS/Android
265,232,4,3,1390,25,3,1,Implantable,Android
270,232,5,1,1391,50,3,1,Ring,Android
294,232,5,2,1391,50,5,1,Ring,iOS
29,232,5,3,1391,50,1,0.1,Implantable,iOS/Android
68,232,6,1,1392,50,3,0.1,Card,iOS/Android
142,232,6,2,1392,100,1,0.5,Ring,iOS/Android
88,232,6,3,1392,25,5,0.1,Card,Android
91,233,1,1,1393,50,5,0.1,Bracelet,Android
133,233,1,2,1393,25,1,0.5,Implantable,iOS/Android
93,233,1,3,1393,100,5,0.1,Implantable,Android
292,233,2,1,1394,25,5,1,Card,iOS
1,233,2,2,1394,25,1,0.1,Implantable,iOS
291,233,2,3,1394,25,5,1,Bracelet,iOS
66,233,3,1,1395,50,3,0.1,Ring,iOS/Android
263,233,3,2,1395,100,3,1,Bracelet,iOS
261,233,3,3,1395,100,3,1,Implantable,iOS
119,233,4,1,1396,100,1,0.5,Bracelet,iOS
298,233,4,2,1396,100,5,1,Ring,iOS
233,233,4,3,1396,50,1,1,Implantable,Android
31,233,5,1,1397,50,1,0.1,Bracelet,iOS/Android
43,233,5,2,1397,50,3,0.1,Bracelet,iOS
62,233,5,3,1397,25,3,0.1,Ring,iOS/Android
124,233,6,1,1398,25,1,0.5,Card,Android
227,233,6,2,1398,100,1,1,Bracelet,iOS
318,233,6,3,1398,50,5,1,Ring,iOS/Android
171,234,1,1,1399,25,3,0.5,Bracelet,iOS/Android
183,234,1,2,1399,25,5,0.5,Bracelet,iOS
253,234,1,3,1399,25,3,1,Implantable,iOS
202,234,2,1,1400,100,5,0.5,Ring,Android
273,234,2,2,1400,100,3,1,Implantable,Android
267,234,2,3,1400,25,3,1,Bracelet,Android
237,234,3,1,1401,100,1,1,Implantable,Android
225,234,3,2,1401,100,1,1,Implantable,iOS
291,234,3,3,1401,25,5,1,Bracelet,iOS
149,234,4,1,1402,50,3,0.5,Implantable,iOS
43,234,4,2,1402,50,3,0.1,Bracelet,iOS
150,234,4,3,1402,50,3,0.5,Ring,iOS
83,234,5,1,1403,100,5,0.1,Bracelet,iOS
227,234,5,2,1403,100,1,1,Bracelet,iOS
187,234,5,3,1403,50,5,0.5,Bracelet,iOS
233,234,6,1,1404,50,1,1,Implantable,Android
58,234,6,2,1404,100,3,0.1,Ring,Android
65,234,6,3,1404,50,3,0.1,Implantable,iOS/Android
245,235,1,1,1405,50,1,1,Implantable,iOS/Android
79,235,1,2,1405,50,5,0.1,Bracelet,iOS
236,235,1,3,1405,50,1,1,Card,Android
24,235,2,1,1406,100,1,0.1,Card,Android
306,235,2,2,1406,50,5,1,Ring,Android
141,235,2,3,1406,100,1,0.5,Implantable,iOS/Android
239,235,3,1,1407,100,1,1,Bracelet,Android
76,235,3,2,1407,25,5,0.1,Card,iOS
167,235,3,3,1407,100,3,0.5,Bracelet,Android
197,235,4,1,1408,50,5,0.5,Implantable,Android
264,235,4,2,1408,100,3,1,Card,iOS
116,235,4,3,1408,50,1,0.5,Card,iOS
185,235,5,1,1409,50,5,0.5,Implantable,iOS
58,235,5,2,1409,100,3,0.1,Ring,Android
216,235,5,3,1409,100,5,0.5,Card,iOS/Android
173,235,6,1,1410,50,3,0.5,Implantable,iOS/Android
290,235,6,2,1410,25,5,1,Ring,iOS
284,235,6,3,1410,50,3,1,Card,iOS/Android
191,236,1,1,1411,100,5,0.5,Bracelet,iOS
261,236,1,2,1411,100,3,1,Implantable,iOS
108,236,1,3,1411,100,5,0.1,Card,iOS/Android
170,236,2,1,1412,25,3,0.5,Ring,iOS/Android
237,236,2,2,1412,100,1,1,Implantable,Android
200,236,2,3,1412,50,5,0.5,Card,Android
196,236,3,1,1413,25,5,0.5,Card,Android
169,236,3,2,1413,25,3,0.5,Implantable,iOS/Android
81,236,3,3,1413,100,5,0.1,Implantable,iOS
88,236,4,1,1414,25,5,0.1,Card,Android
146,236,4,2,1414,25,3,0.5,Ring,iOS
187,236,4,3,1414,50,5,0.5,Bracelet,iOS
111,236,5,1,1415,25,1,0.5,Bracelet,iOS
294,236,5,2,1415,50,5,1,Ring,iOS
205,236,5,3,1415,25,5,0.5,Implantable,iOS/Android
272,236,6,1,1416,50,3,1,Card,Android
117,236,6,2,1416,100,1,0.5,Implantable,iOS
31,236,6,3,1416,50,1,0.1,Bracelet,iOS/Android
155,237,1,1,1417,100,3,0.5,Bracelet,iOS
271,237,1,2,1417,50,3,1,Bracelet,Android
24,237,1,3,1417,100,1,0.1,Card,Android
101,237,2,1,1418,50,5,0.1,Implantable,iOS/Android
258,237,2,2,1418,50,3,1,Ring,iOS
153,237,2,3,1418,100,3,0.5,Implantable,iOS
201,237,3,1,1419,100,5,0.5,Implantable,Android
79,237,3,2,1419,50,5,0.1,Bracelet,iOS
205,237,3,3,1419,25,5,0.5,Implantable,iOS/Android
4,237,4,1,1420,25,1,0.1,Card,iOS
188,237,4,2,1420,50,5,0.5,Card,iOS
76,237,4,3,1420,25,5,0.1,Card,iOS
238,237,5,1,1421,100,1,1,Ring,Android
271,237,5,2,1421,50,3,1,Bracelet,Android
126,237,5,3,1421,50,1,0.5,Ring,Android
145,237,6,1,1422,25,3,0.5,Implantable,iOS
36,237,6,2,1422,100,1,0.1,Card,iOS/Android
55,237,6,3,1422,50,3,0.1,Bracelet,Android
320,238,1,1,1423,50,5,1,Card,iOS/Android
25,238,1,2,1423,25,1,0.1,Implantable,iOS/Android
288,238,1,3,1423,100,3,1,Card,iOS/Android
318,238,2,1,1424,50,5,1,Ring,iOS/Android
125,238,2,2,1424,50,1,0.5,Implantable,Android
283,238,2,3,1424,50,3,1,Bracelet,iOS/Android
221,238,3,1,1425,50,1,1,Implantable,iOS
229,238,3,2,1425,25,1,1,Implantable,Android
258,238,3,3,1425,50,3,1,Ring,iOS
249,238,4,1,1426,100,1,1,Implantable,iOS/Android
293,238,4,2,1426,50,5,1,Implantable,iOS
282,238,4,3,1426,50,3,1,Ring,iOS/Android
72,238,5,1,1427,100,3,0.1,Card,iOS/Android
95,238,5,2,1427,100,5,0.1,Bracelet,Android
229,238,5,3,1427,25,1,1,Implantable,Android
214,238,6,1,1428,100,5,0.5,Ring,iOS/Android
216,238,6,2,1428,100,5,0.5,Card,iOS/Android
68,238,6,3,1428,50,3,0.1,Card,iOS/Android
13,239,1,1,1429,25,1,0.1,Implantable,Android
63,239,1,2,1429,25,3,0.1,Bracelet,iOS/Android
168,239,1,3,1429,100,3,0.5,Card,Android
84,239,2,1,1430,100,5,0.1,Card,iOS
82,239,2,2,1430,100,5,0.1,Ring,iOS
72,239,2,3,1430,100,3,0.1,Card,iOS/Android
41,239,3,1,1431,50,3,0.1,Implantable,iOS
175,239,3,2,1431,50,3,0.5,Bracelet,iOS/Android
303,239,3,3,1431,25,5,1,Bracelet,Android
308,239,4,1,1432,50,5,1,Card,Android
105,239,4,2,1432,100,5,0.1,Implantable,iOS/Android
96,239,4,3,1432,100,5,0.1,Card,Android
255,239,5,1,1433,25,3,1,Bracelet,iOS
243,239,5,2,1433,25,1,1,Bracelet,iOS/Android
196,239,5,3,1433,25,5,0.5,Card,Android
100,239,6,1,1434,25,5,0.1,Card,iOS/Android
161,239,6,2,1434,50,3,0.5,Implantable,Android
75,239,6,3,1434,25,5,0.1,Bracelet,iOS
102,240,1,1,1435,50,5,0.1,Ring,iOS/Android
106,240,1,2,1435,100,5,0.1,Ring,iOS/Android
272,240,1,3,1435,50,3,1,Card,Android
238,240,2,1,1436,100,1,1,Ring,Android
296,240,2,2,1436,50,5,1,Card,iOS
262,240,2,3,1436,100,3,1,Ring,iOS
98,240,3,1,1437,25,5,0.1,Ring,iOS/Android
316,240,3,2,1437,25,5,1,Card,iOS/Android
84,240,3,3,1437,100,5,0.1,Card,iOS
266,240,4,1,1438,25,3,1,Ring,Android
236,240,4,2,1438,50,1,1,Card,Android
72,240,4,3,1438,100,3,0.1,Card,iOS/Android
217,240,5,1,1439,25,1,1,Implantable,iOS
51,240,5,2,1439,25,3,0.1,Bracelet,Android
126,240,5,3,1439,50,1,0.5,Ring,Android
147,240,6,1,1440,25,3,0.5,Bracelet,iOS
164,240,6,2,1440,50,3,0.5,Card,Android
3,240,6,3,1440,25,1,0.1,Bracelet,iOS
264,241,1,1,1441,100,3,1,Card,iOS
149,241,1,2,1441,50,3,0.5,Implantable,iOS
257,241,1,3,1441,50,3,1,Implantable,iOS
40,241,2,1,1442,25,3,0.1,Card,iOS
46,241,2,2,1442,100,3,0.1,Ring,iOS
81,241,2,3,1442,100,5,0.1,Implantable,iOS
65,241,3,1,1443,50,3,0.1,Implantable,iOS/Android
54,241,3,2,1443,50,3,0.1,Ring,Android
208,241,3,3,1443,25,5,0.5,Card,iOS/Android
240,241,4,1,1444,100,1,1,Card,Android
243,241,4,2,1444,25,1,1,Bracelet,iOS/Android
323,241,4,3,1444,100,5,1,Bracelet,iOS/Android
257,241,5,1,1445,50,3,1,Implantable,iOS
30,241,5,2,1445,50,1,0.1,Ring,iOS/Android
188,241,5,3,1445,50,5,0.5,Card,iOS
93,241,6,1,1446,100,5,0.1,Implantable,Android
24,241,6,2,1446,100,1,0.1,Card,Android
22,241,6,3,1446,100,1,0.1,Ring,Android
318,242,1,1,1447,50,5,1,Ring,iOS/Android
277,242,1,2,1447,25,3,1,Implantable,iOS/Android
250,242,1,3,1447,100,1,1,Ring,iOS/Android
70,242,2,1,1448,100,3,0.1,Ring,iOS/Android
249,242,2,2,1448,100,1,1,Implantable,iOS/Android
108,242,2,3,1448,100,5,0.1,Card,iOS/Android
48,242,3,1,1449,100,3,0.1,Card,iOS
