profileID,respID,qID,altID,obsID,type,price,compatability,capacity,range,choice,session_id
46,108,4,1,646,Ring,100,Both,3,1,0,session_108
163,108,4,2,646,Card,50,Android,3,3,0,session_108
13,108,4,3,646,Bracelet,25,Android,1,1,1,session_108
284,108,5,1,647,Implant,50,iOS,3,5,1,session_108
264,108,5,2,647,Implant,100,Both,3,5,0,session_108
251,108,5,3,647,Card,100,iOS,1,5,0,session_108
51,108,6,1,648,Card,25,Android,3,1,1,session_108
68,108,6,2,648,Implant,50,iOS,3,1,0,session_108
108,108,6,3,648,Implant,100,iOS,5,1,0,session_108
299,109,1,1,649,Card,100,Both,5,5,0,session_109
184,109,1,2,649,Implant,25,Both,5,3,1,session_109
267,109,1,3,649,Card,25,Android,3,5,0,session_109
10,109,2,1,650,Ring,100,Both,1,1,0,session_109
85,109,2,2,650,Bracelet,25,Android,5,1,1,session_109
117,109,2,3,650,Bracelet,100,Both,1,3,0,session_109
203,109,3,1,651,Card,100,Android,5,3,0,session_109
2,109,3,2,651,Ring,25,Both,1,1,1,session_109
77,109,3,3,651,Bracelet,50,Both,5,1,0,session_109
59,109,4,1,652,Card,100,Android,3,1,0,session_109
125,109,4,2,652,Bracelet,50,Android,1,3,1,session_109
153,109,4,3,652,Bracelet,100,Both,3,3,0,session_109
151,109,5,1,653,Card,50,Both,3,3,0,session_109
276,109,5,2,653,Implant,100,Android,3,5,0,session_109
196,109,5,3,653,Implant,25,Android,5,3,1,session_109
291,109,6,1,654,Card,25,Both,5,5,1,session_109
202,109,6,2,654,Ring,100,Android,5,3,0,session_109
180,109,6,3,654,Implant,100,iOS,3,3,0,session_109
1,110,1,1,655,Bracelet,25,Both,1,1,1,session_110
83,110,1,2,655,Card,100,Both,5,1,0,session_110
167,110,1,3,655,Card,100,Android,3,3,0,session_110
122,110,2,1,656,Ring,25,Android,1,3,1,session_110
295,110,2,2,656,Card,50,Both,5,5,0,session_110
96,110,2,3,656,Implant,100,Android,5,1,0,session_110
63,110,3,1,657,Card,25,iOS,3,1,1,session_110
37,110,3,2,657,Bracelet,25,Both,3,1,0,session_110
59,110,3,3,657,Card,100,Android,3,1,0,session_110
176,110,4,1,658,Implant,50,iOS,3,3,0,session_110
287,110,4,2,658,Card,100,iOS,3,5,0,session_110
86,110,4,3,658,Ring,25,Android,5,1,1,session_110
187,110,5,1,659,Card,50,Both,5,3,0,session_110
181,110,5,2,659,Bracelet,25,Both,5,3,1,session_110
92,110,5,3,659,Implant,50,Android,5,1,0,session_110
142,110,6,1,660,Ring,100,iOS,1,3,0,session_110
250,110,6,2,660,Ring,100,iOS,1,5,0,session_110
140,110,6,3,660,Implant,50,iOS,1,3,1,session_110
84,111,1,1,661,Implant,100,Both,5,1,0,session_111
105,111,1,2,661,Bracelet,100,iOS,5,1,0,session_111
111,111,1,3,661,Card,25,Both,1,3,1,session_111
150,111,2,1,662,Ring,50,Both,3,3,0,session_111
23,111,2,2,662,Card,100,Android,1,1,0,session_111
122,111,2,3,662,Ring,25,Android,1,3,1,session_111
251,111,3,1,663,Card,100,iOS,1,5,0,session_111
215,111,3,2,663,Card,100,iOS,5,3,0,session_111
20,111,3,3,663,Implant,50,Android,1,1,1,session_111
10,111,4,1,664,Ring,100,Both,1,1,0,session_111
195,111,4,2,664,Card,25,Android,5,3,1,session_111
283,111,4,3,664,Card,50,iOS,3,5,0,session_111
273,111,5,1,665,Bracelet,100,Android,3,5,0,session_111
251,111,5,2,665,Card,100,iOS,1,5,0,session_111
63,111,5,3,665,Card,25,iOS,3,1,1,session_111
124,111,6,1,666,Implant,25,Android,1,3,1,session_111
223,111,6,2,666,Card,50,Both,1,5,0,session_111
161,111,6,3,666,Bracelet,50,Android,3,3,0,session_111
43,112,1,1,667,Card,50,Both,3,1,0,session_112
23,112,1,2,667,Card,100,Android,1,1,0,session_112
296,112,1,3,667,Implant,50,Both,5,5,1,session_112
273,112,2,1,668,Bracelet,100,Android,3,5,0,session_112
87,112,2,2,668,Card,25,Android,5,1,1,session_112
307,112,2,3,668,Card,50,Android,5,5,0,session_112
23,112,3,1,669,Card,100,Android,1,1,0,session_112
16,112,3,2,669,Implant,25,Android,1,1,1,session_112
140,112,3,3,669,Implant,50,iOS,1,3,0,session_112
117,112,4,1,670,Bracelet,100,Both,1,3,0,session_112
118,112,4,2,670,Ring,100,Both,1,3,1,session_112
96,112,4,3,670,Implant,100,Android,5,1,0,session_112
310,112,5,1,671,Ring,100,Android,5,5,0,session_112
131,112,5,2,671,Card,100,Android,1,3,0,session_112
259,112,5,3,671,Card,50,Both,3,5,1,session_112
309,112,6,1,672,Bracelet,100,Android,5,5,0,session_112
19,112,6,2,672,Card,50,Android,1,1,0,session_112
317,112,6,3,672,Bracelet,50,iOS,5,5,1,session_112
132,113,1,1,673,Implant,100,Android,1,3,0,session_113
282,113,1,2,673,Ring,50,iOS,3,5,1,session_113
116,113,1,3,673,Implant,50,Both,1,3,0,session_113
314,113,2,1,674,Ring,25,iOS,5,5,1,session_113
217,113,2,2,674,Bracelet,25,Both,1,5,0,session_113
201,113,2,3,674,Bracelet,100,Android,5,3,0,session_113
13,113,3,1,675,Bracelet,25,Android,1,1,1,session_113
117,113,3,2,675,Bracelet,100,Both,1,3,0,session_113
189,113,3,3,675,Bracelet,100,Both,5,3,0,session_113
238,113,4,1,676,Ring,100,Android,1,5,0,session_113
229,113,4,2,676,Bracelet,25,Android,1,5,1,session_113
31,113,4,3,676,Card,50,iOS,1,1,0,session_113
43,113,5,1,677,Card,50,Both,3,1,1,session_113
119,113,5,2,677,Card,100,Both,1,3,0,session_113
5,113,5,3,677,Bracelet,50,Both,1,1,0,session_113
24,113,6,1,678,Implant,100,Android,1,1,0,session_113
86,113,6,2,678,Ring,25,Android,5,1,1,session_113
225,113,6,3,678,Bracelet,100,Both,1,5,0,session_113
246,114,1,1,679,Ring,50,iOS,1,5,0,session_114
187,114,1,2,679,Card,50,Both,5,3,1,session_114
91,114,1,3,679,Card,50,Android,5,1,0,session_114
317,114,2,1,680,Bracelet,50,iOS,5,5,0,session_114
19,114,2,2,680,Card,50,Android,1,1,0,session_114
268,114,2,3,680,Implant,25,Android,3,5,1,session_114
33,114,3,1,681,Bracelet,100,iOS,1,1,0,session_114
31,114,3,2,681,Card,50,iOS,1,1,0,session_114
292,114,3,3,681,Implant,25,Both,5,5,1,session_114
143,114,4,1,682,Card,100,iOS,1,3,0,session_114
284,114,4,2,682,Implant,50,iOS,3,5,1,session_114
228,114,4,3,682,Implant,100,Both,1,5,0,session_114
218,114,5,1,683,Ring,25,Both,1,5,0,session_114
136,114,5,2,683,Implant,25,iOS,1,3,0,session_114
302,114,5,3,683,Ring,25,Android,5,5,1,session_114
123,114,6,1,684,Card,25,Android,1,3,1,session_114
188,114,6,2,684,Implant,50,Both,5,3,0,session_114
72,114,6,3,684,Implant,100,iOS,3,1,0,session_114
298,115,1,1,685,Ring,100,Both,5,5,0,session_115
196,115,1,2,685,Implant,25,Android,5,3,1,session_115
299,115,1,3,685,Card,100,Both,5,5,0,session_115
80,115,2,1,686,Implant,50,Both,5,1,0,session_115
103,115,2,2,686,Card,50,iOS,5,1,1,session_115
191,115,2,3,686,Card,100,Both,5,3,0,session_115
223,115,3,1,687,Card,50,Both,1,5,1,session_115
238,115,3,2,687,Ring,100,Android,1,5,0,session_115
276,115,3,3,687,Implant,100,Android,3,5,0,session_115
7,115,4,1,688,Card,50,Both,1,1,0,session_115
201,115,4,2,688,Bracelet,100,Android,5,3,0,session_115
212,115,4,3,688,Implant,50,iOS,5,3,1,session_115
108,115,5,1,689,Implant,100,iOS,5,1,0,session_115
11,115,5,2,689,Card,100,Both,1,1,0,session_115
49,115,5,3,689,Bracelet,25,Android,3,1,1,session_115
2,115,6,1,690,Ring,25,Both,1,1,0,session_115
253,115,6,2,690,Bracelet,25,Both,3,5,1,session_115
29,115,6,3,690,Bracelet,50,iOS,1,1,0,session_115
215,116,1,1,691,Card,100,iOS,5,3,0,session_116
165,116,1,2,691,Bracelet,100,Android,3,3,0,session_116
30,116,1,3,691,Ring,50,iOS,1,1,1,session_116
134,116,2,1,692,Ring,25,iOS,1,3,1,session_116
191,116,2,2,692,Card,100,Both,5,3,0,session_116
311,116,2,3,692,Card,100,Android,5,5,0,session_116
244,116,3,1,693,Implant,25,iOS,1,5,1,session_116
27,116,3,2,693,Card,25,iOS,1,1,0,session_116
41,116,3,3,693,Bracelet,50,Both,3,1,0,session_116
316,116,4,1,694,Implant,25,iOS,5,5,1,session_116
32,116,4,2,694,Implant,50,iOS,1,1,0,session_116
324,116,4,3,694,Implant,100,iOS,5,5,0,session_116
84,116,5,1,695,Implant,100,Both,5,1,0,session_116
4,116,5,2,695,Implant,25,Both,1,1,1,session_116
103,116,5,3,695,Card,50,iOS,5,1,0,session_116
179,116,6,1,696,Card,100,iOS,3,3,0,session_116
94,116,6,2,696,Ring,100,Android,5,1,0,session_116
162,116,6,3,696,Ring,50,Android,3,3,1,session_116
18,117,1,1,697,Ring,50,Android,1,1,0,session_117
86,117,1,2,697,Ring,25,Android,5,1,0,session_117
291,117,1,3,697,Card,25,Both,5,5,1,session_117
286,117,2,1,698,Ring,100,iOS,3,5,0,session_117
3,117,2,2,698,Card,25,Both,1,1,1,session_117
237,117,2,3,698,Bracelet,100,Android,1,5,0,session_117
288,117,3,1,699,Implant,100,iOS,3,5,0,session_117
30,117,3,2,699,Ring,50,iOS,1,1,1,session_117
153,117,3,3,699,Bracelet,100,Both,3,3,0,session_117
44,117,4,1,700,Implant,50,Both,3,1,1,session_117
275,117,4,2,700,Card,100,Android,3,5,0,session_117
322,117,4,3,700,Ring,100,iOS,5,5,0,session_117
44,117,5,1,701,Implant,50,Both,3,1,0,session_117
103,117,5,2,701,Card,50,iOS,5,1,1,session_117
18,117,5,3,701,Ring,50,Android,1,1,0,session_117
307,117,6,1,702,Card,50,Android,5,5,0,session_117
112,117,6,2,702,Implant,25,Both,1,3,1,session_117
47,117,6,3,702,Card,100,Both,3,1,0,session_117
303,118,1,1,703,Card,25,Android,5,5,0,session_118
176,118,1,2,703,Implant,50,iOS,3,3,0,session_118
183,118,1,3,703,Card,25,Both,5,3,1,session_118
118,118,2,1,704,Ring,100,Both,1,3,0,session_118
287,118,2,2,704,Card,100,iOS,3,5,0,session_118
175,118,2,3,704,Card,50,iOS,3,3,1,session_118
97,118,3,1,705,Bracelet,25,iOS,5,1,1,session_118
189,118,3,2,705,Bracelet,100,Both,5,3,0,session_118
20,118,3,3,705,Implant,50,Android,1,1,0,session_118
86,118,4,1,706,Ring,25,Android,5,1,0,session_118
44,118,4,2,706,Implant,50,Both,3,1,0,session_118
172,118,4,3,706,Implant,25,iOS,3,3,1,session_118
58,118,5,1,707,Ring,100,Android,3,1,0,session_118
70,118,5,2,707,Ring,100,iOS,3,1,0,session_118
74,118,5,3,707,Ring,25,Both,5,1,1,session_118
107,118,6,1,708,Card,100,iOS,5,1,0,session_118
17,118,6,2,708,Bracelet,50,Android,1,1,0,session_118
296,118,6,3,708,Implant,50,Both,5,5,1,session_118
181,119,1,1,709,Bracelet,25,Both,5,3,0,session_119
165,119,1,2,709,Bracelet,100,Android,3,3,0,session_119
207,119,1,3,709,Card,25,iOS,5,3,1,session_119
143,119,2,1,710,Card,100,iOS,1,3,0,session_119
305,119,2,2,710,Bracelet,50,Android,5,5,1,session_119
149,119,2,3,710,Bracelet,50,Both,3,3,0,session_119
158,119,3,1,711,Ring,25,Android,3,3,1,session_119
164,119,3,2,711,Implant,50,Android,3,3,0,session_119
66,119,3,3,711,Ring,50,iOS,3,1,0,session_119
12,119,4,1,712,Implant,100,Both,1,1,0,session_119
283,119,4,2,712,Card,50,iOS,3,5,1,session_119
67,119,4,3,712,Card,50,iOS,3,1,0,session_119
275,119,5,1,713,Card,100,Android,3,5,0,session_119
24,119,5,2,713,Implant,100,Android,1,1,0,session_119
164,119,5,3,713,Implant,50,Android,3,3,1,session_119
40,119,6,1,714,Implant,25,Both,3,1,0,session_119
177,119,6,2,714,Bracelet,100,iOS,3,3,0,session_119
85,119,6,3,714,Bracelet,25,Android,5,1,1,session_119
190,120,1,1,715,Ring,100,Both,5,3,0,session_120
150,120,1,2,715,Ring,50,Both,3,3,1,session_120
117,120,1,3,715,Bracelet,100,Both,1,3,0,session_120
215,120,2,1,716,Card,100,iOS,5,3,0,session_120
152,120,2,2,716,Implant,50,Both,3,3,0,session_120
37,120,2,3,716,Bracelet,25,Both,3,1,1,session_120
101,120,3,1,717,Bracelet,50,iOS,5,1,1,session_120
36,120,3,2,717,Implant,100,iOS,1,1,0,session_120
45,120,3,3,717,Bracelet,100,Both,3,1,0,session_120
256,120,4,1,718,Implant,25,Both,3,5,1,session_120
118,120,4,2,718,Ring,100,Both,1,3,0,session_120
132,120,4,3,718,Implant,100,Android,1,3,0,session_120
191,120,5,1,719,Card,100,Both,5,3,0,session_120
16,120,5,2,719,Implant,25,Android,1,1,1,session_120
234,120,5,3,719,Ring,50,Android,1,5,0,session_120
190,120,6,1,720,Ring,100,Both,5,3,0,session_120
288,120,6,2,720,Implant,100,iOS,3,5,0,session_120
279,120,6,3,720,Card,25,iOS,3,5,1,session_120
249,121,1,1,721,Bracelet,100,iOS,1,5,0,session_121
245,121,1,2,721,Bracelet,50,iOS,1,5,0,session_121
243,121,1,3,721,Card,25,iOS,1,5,1,session_121
76,121,2,1,722,Implant,25,Both,5,1,1,session_121
122,121,2,2,722,Ring,25,Android,1,3,0,session_121
58,121,2,3,722,Ring,100,Android,3,1,0,session_121
251,121,3,1,723,Card,100,iOS,1,5,0,session_121
232,121,3,2,723,Implant,25,Android,1,5,1,session_121
16,121,3,3,723,Implant,25,Android,1,1,0,session_121
266,121,4,1,724,Ring,25,Android,3,5,0,session_121
315,121,4,2,724,Card,25,iOS,5,5,1,session_121
319,121,4,3,724,Card,50,iOS,5,5,0,session_121
148,121,5,1,725,Implant,25,Both,3,3,0,session_121
18,121,5,2,725,Ring,50,Android,1,1,0,session_121
38,121,5,3,725,Ring,25,Both,3,1,1,session_121
231,121,6,1,726,Card,25,Android,1,5,0,session_121
287,121,6,2,726,Card,100,iOS,3,5,0,session_121
290,121,6,3,726,Ring,25,Both,5,5,1,session_121
117,122,1,1,727,Bracelet,100,Both,1,3,0,session_122
76,122,1,2,727,Implant,25,Both,5,1,1,session_122
28,122,1,3,727,Implant,25,iOS,1,1,0,session_122
178,122,2,1,728,Ring,100,iOS,3,3,0,session_122
156,122,2,2,728,Implant,100,Both,3,3,0,session_122
172,122,2,3,728,Implant,25,iOS,3,3,1,session_122
7,122,3,1,729,Card,50,Both,1,1,0,session_122
234,122,3,2,729,Ring,50,Android,1,5,0,session_122
231,122,3,3,729,Card,25,Android,1,5,1,session_122
93,122,4,1,730,Bracelet,100,Android,5,1,0,session_122
74,122,4,2,730,Ring,25,Both,5,1,1,session_122
46,122,4,3,730,Ring,100,Both,3,1,0,session_122
32,122,5,1,731,Implant,50,iOS,1,1,0,session_122
85,122,5,2,731,Bracelet,25,Android,5,1,1,session_122
95,122,5,3,731,Card,100,Android,5,1,0,session_122
186,122,6,1,732,Ring,50,Both,5,3,0,session_122
147,122,6,2,732,Card,25,Both,3,3,1,session_122
231,122,6,3,732,Card,25,Android,1,5,0,session_122
73,123,1,1,733,Bracelet,25,Both,5,1,0,session_123
136,123,1,2,733,Implant,25,iOS,1,3,0,session_123
98,123,1,3,733,Ring,25,iOS,5,1,1,session_123
218,123,2,1,734,Ring,25,Both,1,5,1,session_123
41,123,2,2,734,Bracelet,50,Both,3,1,0,session_123
42,123,2,3,734,Ring,50,Both,3,1,0,session_123
295,123,3,1,735,Card,50,Both,5,5,0,session_123
279,123,3,2,735,Card,25,iOS,3,5,1,session_123
155,123,3,3,735,Card,100,Both,3,3,0,session_123
260,123,4,1,736,Implant,50,Both,3,5,0,session_123
290,123,4,2,736,Ring,25,Both,5,5,1,session_123
47,123,4,3,736,Card,100,Both,3,1,0,session_123
192,123,5,1,737,Implant,100,Both,5,3,0,session_123
321,123,5,2,737,Bracelet,100,iOS,5,5,0,session_123
199,123,5,3,737,Card,50,Android,5,3,1,session_123
145,123,6,1,738,Bracelet,25,Both,3,3,1,session_123
127,123,6,2,738,Card,50,Android,1,3,0,session_123
223,123,6,3,738,Card,50,Both,1,5,0,session_123
228,124,1,1,739,Implant,100,Both,1,5,0,session_124
166,124,1,2,739,Ring,100,Android,3,3,1,session_124
60,124,1,3,739,Implant,100,Android,3,1,0,session_124
17,124,2,1,740,Bracelet,50,Android,1,1,1,session_124
192,124,2,2,740,Implant,100,Both,5,3,0,session_124
238,124,2,3,740,Ring,100,Android,1,5,0,session_124
59,124,3,1,741,Card,100,Android,3,1,0,session_124
154,124,3,2,741,Ring,100,Both,3,3,0,session_124
81,124,3,3,741,Bracelet,100,Both,5,1,1,session_124
241,124,4,1,742,Bracelet,25,iOS,1,5,0,session_124
32,124,4,2,742,Implant,50,iOS,1,1,0,session_124
218,124,4,3,742,Ring,25,Both,1,5,1,session_124
113,124,5,1,743,Bracelet,50,Both,1,3,0,session_124
157,124,5,2,743,Bracelet,25,Android,3,3,0,session_124
277,124,5,3,743,Bracelet,25,iOS,3,5,1,session_124
48,124,6,1,744,Implant,100,Both,3,1,0,session_124
241,124,6,2,744,Bracelet,25,iOS,1,5,1,session_124
186,124,6,3,744,Ring,50,Both,5,3,0,session_124
215,125,1,1,745,Card,100,iOS,5,3,0,session_125
11,125,1,2,745,Card,100,Both,1,1,0,session_125
87,125,1,3,745,Card,25,Android,5,1,1,session_125
150,125,2,1,746,Ring,50,Both,3,3,1,session_125
92,125,2,2,746,Implant,50,Android,5,1,0,session_125
273,125,2,3,746,Bracelet,100,Android,3,5,0,session_125
34,125,3,1,747,Ring,100,iOS,1,1,0,session_125
97,125,3,2,747,Bracelet,25,iOS,5,1,0,session_125
291,125,3,3,747,Card,25,Both,5,5,1,session_125
4,125,4,1,748,Implant,25,Both,1,1,1,session_125
246,125,4,2,748,Ring,50,iOS,1,5,0,session_125
118,125,4,3,748,Ring,100,Both,1,3,0,session_125
41,125,5,1,749,Bracelet,50,Both,3,1,0,session_125
297,125,5,2,749,Bracelet,100,Both,5,5,0,session_125
272,125,5,3,749,Implant,50,Android,3,5,1,session_125
108,125,6,1,750,Implant,100,iOS,5,1,0,session_125
13,125,6,2,750,Bracelet,25,Android,1,1,1,session_125
247,125,6,3,750,Card,50,iOS,1,5,0,session_125
260,126,1,1,751,Implant,50,Both,3,5,0,session_126
200,126,1,2,751,Implant,50,Android,5,3,0,session_126
37,126,1,3,751,Bracelet,25,Both,3,1,1,session_126
274,126,2,1,752,Ring,100,Android,3,5,0,session_126
78,126,2,2,752,Ring,50,Both,5,1,0,session_126
102,126,2,3,752,Ring,50,iOS,5,1,1,session_126
249,126,3,1,753,Bracelet,100,iOS,1,5,0,session_126
150,126,3,2,753,Ring,50,Both,3,3,0,session_126
255,126,3,3,753,Card,25,Both,3,5,1,session_126
120,126,4,1,754,Implant,100,Both,1,3,0,session_126
211,126,4,2,754,Card,50,iOS,5,3,0,session_126
294,126,4,3,754,Ring,50,Both,5,5,1,session_126
168,126,5,1,755,Implant,100,Android,3,3,0,session_126
135,126,5,2,755,Card,25,iOS,1,3,1,session_126
236,126,5,3,755,Implant,50,Android,1,5,0,session_126
36,126,6,1,756,Implant,100,iOS,1,1,0,session_126
268,126,6,2,756,Implant,25,Android,3,5,1,session_126
113,126,6,3,756,Bracelet,50,Both,1,3,0,session_126
138,127,1,1,757,Ring,50,iOS,1,3,0,session_127
232,127,1,2,757,Implant,25,Android,1,5,1,session_127
188,127,1,3,757,Implant,50,Both,5,3,0,session_127
138,127,2,1,758,Ring,50,iOS,1,3,0,session_127
93,127,2,2,758,Bracelet,100,Android,5,1,0,session_127
242,127,2,3,758,Ring,25,iOS,1,5,1,session_127
317,127,3,1,759,Bracelet,50,iOS,5,5,1,session_127
125,127,3,2,759,Bracelet,50,Android,1,3,0,session_127
54,127,3,3,759,Ring,50,Android,3,1,0,session_127
194,127,4,1,760,Ring,25,Android,5,3,1,session_127
161,127,4,2,760,Bracelet,50,Android,3,3,0,session_127
277,127,4,3,760,Bracelet,25,iOS,3,5,0,session_127
147,127,5,1,761,Card,25,Both,3,3,1,session_127
45,127,5,2,761,Bracelet,100,Both,3,1,0,session_127
134,127,5,3,761,Ring,25,iOS,1,3,0,session_127
195,127,6,1,762,Card,25,Android,5,3,1,session_127
90,127,6,2,762,Ring,50,Android,5,1,0,session_127
164,127,6,3,762,Implant,50,Android,3,3,0,session_127
74,128,1,1,763,Ring,25,Both,5,1,1,session_128
323,128,1,2,763,Card,100,iOS,5,5,0,session_128
260,128,1,3,763,Implant,50,Both,3,5,0,session_128
294,128,2,1,764,Ring,50,Both,5,5,1,session_128
79,128,2,2,764,Card,50,Both,5,1,0,session_128
246,128,2,3,764,Ring,50,iOS,1,5,0,session_128
244,128,3,1,765,Implant,25,iOS,1,5,1,session_128
13,128,3,2,765,Bracelet,25,Android,1,1,0,session_128
319,128,3,3,765,Card,50,iOS,5,5,0,session_128
95,128,4,1,766,Card,100,Android,5,1,0,session_128
322,128,4,2,766,Ring,100,iOS,5,5,0,session_128
158,128,4,3,766,Ring,25,Android,3,3,1,session_128
140,128,5,1,767,Implant,50,iOS,1,3,1,session_128
250,128,5,2,767,Ring,100,iOS,1,5,0,session_128
297,128,5,3,767,Bracelet,100,Both,5,5,0,session_128
128,128,6,1,768,Implant,50,Android,1,3,0,session_128
233,128,6,2,768,Bracelet,50,Android,1,5,0,session_128
187,128,6,3,768,Card,50,Both,5,3,1,session_128
300,129,1,1,769,Implant,100,Both,5,5,0,session_129
102,129,1,2,769,Ring,50,iOS,5,1,1,session_129
188,129,1,3,769,Implant,50,Both,5,3,0,session_129
171,129,2,1,770,Card,25,iOS,3,3,1,session_129
115,129,2,2,770,Card,50,Both,1,3,0,session_129
110,129,2,3,770,Ring,25,Both,1,3,0,session_129
184,129,3,1,771,Implant,25,Both,5,3,1,session_129
321,129,3,2,771,Bracelet,100,iOS,5,5,0,session_129
178,129,3,3,771,Ring,100,iOS,3,3,0,session_129
39,129,4,1,772,Card,25,Both,3,1,0,session_129
156,129,4,2,772,Implant,100,Both,3,3,0,session_129
182,129,4,3,772,Ring,25,Both,5,3,1,session_129
21,129,5,1,773,Bracelet,100,Android,1,1,0,session_129
197,129,5,2,773,Bracelet,50,Android,5,3,1,session_129
12,129,5,3,773,Implant,100,Both,1,1,0,session_129
36,129,6,1,774,Implant,100,iOS,1,1,0,session_129
232,129,6,2,774,Implant,25,Android,1,5,1,session_129
129,129,6,3,774,Bracelet,100,Android,1,3,0,session_129
154,130,1,1,775,Ring,100,Both,3,3,0,session_130
308,130,1,2,775,Implant,50,Android,5,5,0,session_130
79,130,1,3,775,Card,50,Both,5,1,1,session_130
176,130,2,1,776,Implant,50,iOS,3,3,0,session_130
270,130,2,2,776,Ring,50,Android,3,5,0,session_130
61,130,2,3,776,Bracelet,25,iOS,3,1,1,session_130
8,130,3,1,777,Implant,50,Both,1,1,0,session_130
274,130,3,2,777,Ring,100,Android,3,5,0,session_130
248,130,3,3,777,Implant,50,iOS,1,5,1,session_130
15,130,4,1,778,Card,25,Android,1,1,1,session_130
311,130,4,2,778,Card,100,Android,5,5,0,session_130
213,130,4,3,778,Bracelet,100,iOS,5,3,0,session_130
25,130,5,1,779,Bracelet,25,iOS,1,1,1,session_130
186,130,5,2,779,Ring,50,Both,5,3,0,session_130
203,130,5,3,779,Card,100,Android,5,3,0,session_130
1,130,6,1,780,Bracelet,25,Both,1,1,0,session_130
54,130,6,2,780,Ring,50,Android,3,1,0,session_130
205,130,6,3,780,Bracelet,25,iOS,5,3,1,session_130
40,131,1,1,781,Implant,25,Both,3,1,1,session_131
274,131,1,2,781,Ring,100,Android,3,5,0,session_131
216,131,1,3,781,Implant,100,iOS,5,3,0,session_131
173,131,2,1,782,Bracelet,50,iOS,3,3,1,session_131
90,131,2,2,782,Ring,50,Android,5,1,0,session_131
80,131,2,3,782,Implant,50,Both,5,1,0,session_131
24,131,3,1,783,Implant,100,Android,1,1,0,session_131
112,131,3,2,783,Implant,25,Both,1,3,0,session_131
172,131,3,3,783,Implant,25,iOS,3,3,1,session_131
171,131,4,1,784,Card,25,iOS,3,3,1,session_131
197,131,4,2,784,Bracelet,50,Android,5,3,0,session_131
132,131,4,3,784,Implant,100,Android,1,3,0,session_131
154,131,5,1,785,Ring,100,Both,3,3,0,session_131
185,131,5,2,785,Bracelet,50,Both,5,3,0,session_131
78,131,5,3,785,Ring,50,Both,5,1,1,session_131
158,131,6,1,786,Ring,25,Android,3,3,1,session_131
56,131,6,2,786,Implant,50,Android,3,1,0,session_131
95,131,6,3,786,Card,100,Android,5,1,0,session_131
180,132,1,1,787,Implant,100,iOS,3,3,0,session_132
83,132,1,2,787,Card,100,Both,5,1,1,session_132
96,132,1,3,787,Implant,100,Android,5,1,0,session_132
133,132,2,1,788,Bracelet,25,iOS,1,3,1,session_132
129,132,2,2,788,Bracelet,100,Android,1,3,0,session_132
76,132,2,3,788,Implant,25,Both,5,1,0,session_132
146,132,3,1,789,Ring,25,Both,3,3,1,session_132
134,132,3,2,789,Ring,25,iOS,1,3,0,session_132
320,132,3,3,789,Implant,50,iOS,5,5,0,session_132
207,132,4,1,790,Card,25,iOS,5,3,0,session_132
178,132,4,2,790,Ring,100,iOS,3,3,0,session_132
170,132,4,3,790,Ring,25,iOS,3,3,1,session_132
29,132,5,1,791,Bracelet,50,iOS,1,1,0,session_132
6,132,5,2,791,Ring,50,Both,1,1,0,session_132
232,132,5,3,791,Implant,25,Android,1,5,1,session_132
315,132,6,1,792,Card,25,iOS,5,5,1,session_132
281,132,6,2,792,Bracelet,50,iOS,3,5,0,session_132
105,132,6,3,792,Bracelet,100,iOS,5,1,0,session_132
271,133,1,1,793,Card,50,Android,3,5,0,session_133
72,133,1,2,793,Implant,100,iOS,3,1,0,session_133
278,133,1,3,793,Ring,25,iOS,3,5,1,session_133
214,133,2,1,794,Ring,100,iOS,5,3,0,session_133
316,133,2,2,794,Implant,25,iOS,5,5,1,session_133
50,133,2,3,794,Ring,25,Android,3,1,0,session_133
8,133,3,1,795,Implant,50,Both,1,1,0,session_133
36,133,3,2,795,Implant,100,iOS,1,1,0,session_133
169,133,3,3,795,Bracelet,25,iOS,3,3,1,session_133
75,133,4,1,796,Card,25,Both,5,1,1,session_133
312,133,4,2,796,Implant,100,Android,5,5,0,session_133
159,133,4,3,796,Card,25,Android,3,3,0,session_133
80,133,5,1,797,Implant,50,Both,5,1,0,session_133
266,133,5,2,797,Ring,25,Android,3,5,1,session_133
228,133,5,3,797,Implant,100,Both,1,5,0,session_133
161,133,6,1,798,Bracelet,50,Android,3,3,0,session_133
139,133,6,2,798,Card,50,iOS,1,3,1,session_133
322,133,6,3,798,Ring,100,iOS,5,5,0,session_133
118,134,1,1,799,Ring,100,Both,1,3,0,session_134
279,134,1,2,799,Card,25,iOS,3,5,1,session_134
242,134,1,3,799,Ring,25,iOS,1,5,0,session_134
42,134,2,1,800,Ring,50,Both,3,1,1,session_134
285,134,2,2,800,Bracelet,100,iOS,3,5,0,session_134
127,134,2,3,800,Card,50,Android,1,3,0,session_134
180,134,3,1,801,Implant,100,iOS,3,3,0,session_134
128,134,3,2,801,Implant,50,Android,1,3,1,session_134
213,134,3,3,801,Bracelet,100,iOS,5,3,0,session_134
260,134,4,1,802,Implant,50,Both,3,5,0,session_134
173,134,4,2,802,Bracelet,50,iOS,3,3,1,session_134
271,134,4,3,802,Card,50,Android,3,5,0,session_134
251,134,5,1,803,Card,100,iOS,1,5,0,session_134
178,134,5,2,803,Ring,100,iOS,3,3,0,session_134
