session_id,respID,qID,profileID,altID,obsID,choice,time_total,time_cbc_total,time_min_total,time_min_cbc,price,capacity,range,type,compatability
f52b4cf2e4bdf300eca3f9937cd4d86b,85,6,107,3,510,0,133,41,2.216666666666667,0.6833333333333333,100,5,0.1,Bracelet,iOS/Android
0a263b68d2ede61b6b0ae41114981321,86,1,315,1,511,1,902,80,15.033333333333333,1.3333333333333333,25,5,1,Bracelet,iOS/Android
0a263b68d2ede61b6b0ae41114981321,86,1,140,2,511,0,902,80,15.033333333333333,1.3333333333333333,50,1,0.5,Card,iOS/Android
0a263b68d2ede61b6b0ae41114981321,86,1,124,3,511,0,902,80,15.033333333333333,1.3333333333333333,25,1,0.5,Card,Android
0a263b68d2ede61b6b0ae41114981321,86,2,313,1,512,0,902,80,15.033333333333333,1.3333333333333333,25,5,1,Implantable,iOS/Android
0a263b68d2ede61b6b0ae41114981321,86,2,315,2,512,1,902,80,15.033333333333333,1.3333333333333333,25,5,1,Bracelet,iOS/Android
0a263b68d2ede61b6b0ae41114981321,86,2,111,3,512,0,902,80,15.033333333333333,1.3333333333333333,25,1,0.5,Bracelet,iOS
0a263b68d2ede61b6b0ae41114981321,86,3,34,1,513,0,902,80,15.033333333333333,1.3333333333333333,100,1,0.1,Ring,iOS/Android
0a263b68d2ede61b6b0ae41114981321,86,3,271,2,513,0,902,80,15.033333333333333,1.3333333333333333,50,3,1,Bracelet,Android
0a263b68d2ede61b6b0ae41114981321,86,3,167,3,513,1,902,80,15.033333333333333,1.3333333333333333,100,3,0.5,Bracelet,Android
0a263b68d2ede61b6b0ae41114981321,86,4,194,1,514,0,902,80,15.033333333333333,1.3333333333333333,25,5,0.5,Ring,Android
0a263b68d2ede61b6b0ae41114981321,86,4,254,2,514,0,902,80,15.033333333333333,1.3333333333333333,25,3,1,Ring,iOS
0a263b68d2ede61b6b0ae41114981321,86,4,144,3,514,1,902,80,15.033333333333333,1.3333333333333333,100,1,0.5,Card,iOS/Android
0a263b68d2ede61b6b0ae41114981321,86,5,129,1,515,0,902,80,15.033333333333333,1.3333333333333333,100,1,0.5,Implantable,Android
0a263b68d2ede61b6b0ae41114981321,86,5,225,2,515,0,902,80,15.033333333333333,1.3333333333333333,100,1,1,Implantable,iOS
0a263b68d2ede61b6b0ae41114981321,86,5,134,3,515,1,902,80,15.033333333333333,1.3333333333333333,25,1,0.5,Ring,iOS/Android
0a263b68d2ede61b6b0ae41114981321,86,6,299,1,516,0,902,80,15.033333333333333,1.3333333333333333,100,5,1,Bracelet,iOS
0a263b68d2ede61b6b0ae41114981321,86,6,191,2,516,1,902,80,15.033333333333333,1.3333333333333333,100,5,0.5,Bracelet,iOS
0a263b68d2ede61b6b0ae41114981321,86,6,82,3,516,0,902,80,15.033333333333333,1.3333333333333333,100,5,0.1,Ring,iOS
939e2cdd57bf196cf3861b52b5e10684,87,1,147,1,517,0,210,61,3.5,1.0166666666666666,25,3,0.5,Bracelet,iOS
939e2cdd57bf196cf3861b52b5e10684,87,1,169,2,517,0,210,61,3.5,1.0166666666666666,25,3,0.5,Implantable,iOS/Android
939e2cdd57bf196cf3861b52b5e10684,87,1,289,3,517,1,210,61,3.5,1.0166666666666666,25,5,1,Implantable,iOS
939e2cdd57bf196cf3861b52b5e10684,87,2,171,1,518,0,210,61,3.5,1.0166666666666666,25,3,0.5,Bracelet,iOS/Android
939e2cdd57bf196cf3861b52b5e10684,87,2,295,2,518,0,210,61,3.5,1.0166666666666666,50,5,1,Bracelet,iOS
939e2cdd57bf196cf3861b52b5e10684,87,2,312,3,518,1,210,61,3.5,1.0166666666666666,100,5,1,Card,Android
939e2cdd57bf196cf3861b52b5e10684,87,3,279,1,519,1,210,61,3.5,1.0166666666666666,25,3,1,Bracelet,iOS/Android
939e2cdd57bf196cf3861b52b5e10684,87,3,69,2,519,0,210,61,3.5,1.0166666666666666,100,3,0.1,Implantable,iOS/Android
939e2cdd57bf196cf3861b52b5e10684,87,3,105,3,519,0,210,61,3.5,1.0166666666666666,100,5,0.1,Implantable,iOS/Android
939e2cdd57bf196cf3861b52b5e10684,87,4,303,1,520,0,210,61,3.5,1.0166666666666666,25,5,1,Bracelet,Android
939e2cdd57bf196cf3861b52b5e10684,87,4,293,2,520,1,210,61,3.5,1.0166666666666666,50,5,1,Implantable,iOS
939e2cdd57bf196cf3861b52b5e10684,87,4,38,3,520,0,210,61,3.5,1.0166666666666666,25,3,0.1,Ring,iOS
939e2cdd57bf196cf3861b52b5e10684,87,5,148,1,521,1,210,61,3.5,1.0166666666666666,25,3,0.5,Card,iOS
939e2cdd57bf196cf3861b52b5e10684,87,5,250,2,521,0,210,61,3.5,1.0166666666666666,100,1,1,Ring,iOS/Android
939e2cdd57bf196cf3861b52b5e10684,87,5,56,3,521,0,210,61,3.5,1.0166666666666666,50,3,0.1,Card,Android
939e2cdd57bf196cf3861b52b5e10684,87,6,107,1,522,0,210,61,3.5,1.0166666666666666,100,5,0.1,Bracelet,iOS/Android
939e2cdd57bf196cf3861b52b5e10684,87,6,310,2,522,1,210,61,3.5,1.0166666666666666,100,5,1,Ring,Android
939e2cdd57bf196cf3861b52b5e10684,87,6,319,3,522,0,210,61,3.5,1.0166666666666666,50,5,1,Bracelet,iOS/Android
547a7e138d8f1758ef88514c275bf8b6,88,1,67,1,523,0,222,72,3.7,1.2,50,3,0.1,Bracelet,iOS/Android
547a7e138d8f1758ef88514c275bf8b6,88,1,163,2,523,0,222,72,3.7,1.2,50,3,0.5,Bracelet,Android
547a7e138d8f1758ef88514c275bf8b6,88,1,13,3,523,1,222,72,3.7,1.2,25,1,0.1,Implantable,Android
547a7e138d8f1758ef88514c275bf8b6,88,2,254,1,524,0,222,72,3.7,1.2,25,3,1,Ring,iOS
547a7e138d8f1758ef88514c275bf8b6,88,2,292,2,524,1,222,72,3.7,1.2,25,5,1,Card,iOS
547a7e138d8f1758ef88514c275bf8b6,88,2,311,3,524,0,222,72,3.7,1.2,100,5,1,Bracelet,Android
547a7e138d8f1758ef88514c275bf8b6,88,3,111,1,525,1,222,72,3.7,1.2,25,1,0.5,Bracelet,iOS
547a7e138d8f1758ef88514c275bf8b6,88,3,289,2,525,0,222,72,3.7,1.2,25,5,1,Implantable,iOS
547a7e138d8f1758ef88514c275bf8b6,88,3,175,3,525,0,222,72,3.7,1.2,50,3,0.5,Bracelet,iOS/Android
547a7e138d8f1758ef88514c275bf8b6,88,4,227,1,526,1,222,72,3.7,1.2,100,1,1,Bracelet,iOS
547a7e138d8f1758ef88514c275bf8b6,88,4,76,2,526,0,222,72,3.7,1.2,25,5,0.1,Card,iOS
547a7e138d8f1758ef88514c275bf8b6,88,4,127,3,526,0,222,72,3.7,1.2,50,1,0.5,Bracelet,Android
547a7e138d8f1758ef88514c275bf8b6,88,5,250,1,527,0,222,72,3.7,1.2,100,1,1,Ring,iOS/Android
547a7e138d8f1758ef88514c275bf8b6,88,5,19,2,527,1,222,72,3.7,1.2,50,1,0.1,Bracelet,Android
547a7e138d8f1758ef88514c275bf8b6,88,5,96,3,527,0,222,72,3.7,1.2,100,5,0.1,Card,Android
547a7e138d8f1758ef88514c275bf8b6,88,6,18,1,528,0,222,72,3.7,1.2,50,1,0.1,Ring,Android
547a7e138d8f1758ef88514c275bf8b6,88,6,254,2,528,0,222,72,3.7,1.2,25,3,1,Ring,iOS
547a7e138d8f1758ef88514c275bf8b6,88,6,292,3,528,1,222,72,3.7,1.2,25,5,1,Card,iOS
f2b6fcfcbed78fd77df90cdb03454f16,89,1,71,1,529,0,182,73,3.033333333333333,1.2166666666666666,100,3,0.1,Bracelet,iOS/Android
f2b6fcfcbed78fd77df90cdb03454f16,89,1,159,2,529,1,182,73,3.033333333333333,1.2166666666666666,25,3,0.5,Bracelet,Android
f2b6fcfcbed78fd77df90cdb03454f16,89,1,18,3,529,0,182,73,3.033333333333333,1.2166666666666666,50,1,0.1,Ring,Android
f2b6fcfcbed78fd77df90cdb03454f16,89,2,154,1,530,0,182,73,3.033333333333333,1.2166666666666666,100,3,0.5,Ring,iOS
f2b6fcfcbed78fd77df90cdb03454f16,89,2,282,2,530,1,182,73,3.033333333333333,1.2166666666666666,50,3,1,Ring,iOS/Android
f2b6fcfcbed78fd77df90cdb03454f16,89,2,304,3,530,0,182,73,3.033333333333333,1.2166666666666666,25,5,1,Card,Android
f2b6fcfcbed78fd77df90cdb03454f16,89,3,238,1,531,0,182,73,3.033333333333333,1.2166666666666666,100,1,1,Ring,Android
f2b6fcfcbed78fd77df90cdb03454f16,89,3,167,2,531,0,182,73,3.033333333333333,1.2166666666666666,100,3,0.5,Bracelet,Android
f2b6fcfcbed78fd77df90cdb03454f16,89,3,39,3,531,1,182,73,3.033333333333333,1.2166666666666666,25,3,0.1,Bracelet,iOS
f2b6fcfcbed78fd77df90cdb03454f16,89,4,72,1,532,1,182,73,3.033333333333333,1.2166666666666666,100,3,0.1,Card,iOS/Android
f2b6fcfcbed78fd77df90cdb03454f16,89,4,141,2,532,0,182,73,3.033333333333333,1.2166666666666666,100,1,0.5,Implantable,iOS/Android
f2b6fcfcbed78fd77df90cdb03454f16,89,4,54,3,532,0,182,73,3.033333333333333,1.2166666666666666,50,3,0.1,Ring,Android
f2b6fcfcbed78fd77df90cdb03454f16,89,5,57,1,533,0,182,73,3.033333333333333,1.2166666666666666,100,3,0.1,Implantable,Android
f2b6fcfcbed78fd77df90cdb03454f16,89,5,313,2,533,1,182,73,3.033333333333333,1.2166666666666666,25,5,1,Implantable,iOS/Android
f2b6fcfcbed78fd77df90cdb03454f16,89,5,63,3,533,0,182,73,3.033333333333333,1.2166666666666666,25,3,0.1,Bracelet,iOS/Android
f2b6fcfcbed78fd77df90cdb03454f16,89,6,140,1,534,1,182,73,3.033333333333333,1.2166666666666666,50,1,0.5,Card,iOS/Android
f2b6fcfcbed78fd77df90cdb03454f16,89,6,62,2,534,0,182,73,3.033333333333333,1.2166666666666666,25,3,0.1,Ring,iOS/Android
f2b6fcfcbed78fd77df90cdb03454f16,89,6,175,3,534,0,182,73,3.033333333333333,1.2166666666666666,50,3,0.5,Bracelet,iOS/Android
7a45614d5e55f970e77a1370db97e7cf,90,1,191,1,535,0,282,23,4.7,0.38333333333333336,100,5,0.5,Bracelet,iOS
7a45614d5e55f970e77a1370db97e7cf,90,1,261,2,535,1,282,23,4.7,0.38333333333333336,100,3,1,Implantable,iOS
7a45614d5e55f970e77a1370db97e7cf,90,1,108,3,535,0,282,23,4.7,0.38333333333333336,100,5,0.1,Card,iOS/Android
7a45614d5e55f970e77a1370db97e7cf,90,2,170,1,536,1,282,23,4.7,0.38333333333333336,25,3,0.5,Ring,iOS/Android
7a45614d5e55f970e77a1370db97e7cf,90,2,237,2,536,0,282,23,4.7,0.38333333333333336,100,1,1,Implantable,Android
7a45614d5e55f970e77a1370db97e7cf,90,2,200,3,536,0,282,23,4.7,0.38333333333333336,50,5,0.5,Card,Android
7a45614d5e55f970e77a1370db97e7cf,90,3,196,1,537,0,282,23,4.7,0.38333333333333336,25,5,0.5,Card,Android
7a45614d5e55f970e77a1370db97e7cf,90,3,169,2,537,0,282,23,4.7,0.38333333333333336,25,3,0.5,Implantable,iOS/Android
7a45614d5e55f970e77a1370db97e7cf,90,3,81,3,537,1,282,23,4.7,0.38333333333333336,100,5,0.1,Implantable,iOS
7a45614d5e55f970e77a1370db97e7cf,90,4,88,1,538,0,282,23,4.7,0.38333333333333336,25,5,0.1,Card,Android
7a45614d5e55f970e77a1370db97e7cf,90,4,146,2,538,1,282,23,4.7,0.38333333333333336,25,3,0.5,Ring,iOS
7a45614d5e55f970e77a1370db97e7cf,90,4,187,3,538,0,282,23,4.7,0.38333333333333336,50,5,0.5,Bracelet,iOS
7a45614d5e55f970e77a1370db97e7cf,90,5,111,1,539,1,282,23,4.7,0.38333333333333336,25,1,0.5,Bracelet,iOS
7a45614d5e55f970e77a1370db97e7cf,90,5,294,2,539,0,282,23,4.7,0.38333333333333336,50,5,1,Ring,iOS
7a45614d5e55f970e77a1370db97e7cf,90,5,205,3,539,0,282,23,4.7,0.38333333333333336,25,5,0.5,Implantable,iOS/Android
7a45614d5e55f970e77a1370db97e7cf,90,6,272,1,540,0,282,23,4.7,0.38333333333333336,50,3,1,Card,Android
7a45614d5e55f970e77a1370db97e7cf,90,6,117,2,540,0,282,23,4.7,0.38333333333333336,100,1,0.5,Implantable,iOS
7a45614d5e55f970e77a1370db97e7cf,90,6,31,3,540,1,282,23,4.7,0.38333333333333336,50,1,0.1,Bracelet,iOS/Android
b2f685ff9a78dd7e98a9c92be01a3835,91,1,73,1,541,1,191,79,3.183333333333333,1.3166666666666667,25,5,0.1,Implantable,iOS
b2f685ff9a78dd7e98a9c92be01a3835,91,1,235,2,541,0,191,79,3.183333333333333,1.3166666666666667,50,1,1,Bracelet,Android
b2f685ff9a78dd7e98a9c92be01a3835,91,1,129,3,541,0,191,79,3.183333333333333,1.3166666666666667,100,1,0.5,Implantable,Android
b2f685ff9a78dd7e98a9c92be01a3835,91,2,26,1,542,0,191,79,3.183333333333333,1.3166666666666667,25,1,0.1,Ring,iOS/Android
b2f685ff9a78dd7e98a9c92be01a3835,91,2,95,2,542,1,191,79,3.183333333333333,1.3166666666666667,100,5,0.1,Bracelet,Android
b2f685ff9a78dd7e98a9c92be01a3835,91,2,74,3,542,0,191,79,3.183333333333333,1.3166666666666667,25,5,0.1,Ring,iOS
b2f685ff9a78dd7e98a9c92be01a3835,91,3,191,1,543,0,191,79,3.183333333333333,1.3166666666666667,100,5,0.5,Bracelet,iOS
b2f685ff9a78dd7e98a9c92be01a3835,91,3,108,2,543,0,191,79,3.183333333333333,1.3166666666666667,100,5,0.1,Card,iOS/Android
b2f685ff9a78dd7e98a9c92be01a3835,91,3,40,3,543,1,191,79,3.183333333333333,1.3166666666666667,25,3,0.1,Card,iOS
b2f685ff9a78dd7e98a9c92be01a3835,91,4,11,1,544,0,191,79,3.183333333333333,1.3166666666666667,100,1,0.1,Bracelet,iOS
b2f685ff9a78dd7e98a9c92be01a3835,91,4,192,2,544,0,191,79,3.183333333333333,1.3166666666666667,100,5,0.5,Card,iOS
b2f685ff9a78dd7e98a9c92be01a3835,91,4,270,3,544,1,191,79,3.183333333333333,1.3166666666666667,50,3,1,Ring,Android
b2f685ff9a78dd7e98a9c92be01a3835,91,5,49,1,545,1,191,79,3.183333333333333,1.3166666666666667,25,3,0.1,Implantable,Android
b2f685ff9a78dd7e98a9c92be01a3835,91,5,101,2,545,0,191,79,3.183333333333333,1.3166666666666667,50,5,0.1,Implantable,iOS/Android
b2f685ff9a78dd7e98a9c92be01a3835,91,5,112,3,545,0,191,79,3.183333333333333,1.3166666666666667,25,1,0.5,Card,iOS
b2f685ff9a78dd7e98a9c92be01a3835,91,6,21,1,546,1,191,79,3.183333333333333,1.3166666666666667,100,1,0.1,Implantable,Android
b2f685ff9a78dd7e98a9c92be01a3835,91,6,122,2,546,0,191,79,3.183333333333333,1.3166666666666667,25,1,0.5,Ring,Android
b2f685ff9a78dd7e98a9c92be01a3835,91,6,213,3,546,0,191,79,3.183333333333333,1.3166666666666667,100,5,0.5,Implantable,iOS/Android
f5ea67f068185231634e54af69595e31,92,1,1,1,547,0,208,62,3.466666666666667,1.0333333333333334,25,1,0.1,Implantable,iOS
f5ea67f068185231634e54af69595e31,92,1,305,2,547,1,208,62,3.466666666666667,1.0333333333333334,50,5,1,Implantable,Android
f5ea67f068185231634e54af69595e31,92,1,100,3,547,0,208,62,3.466666666666667,1.0333333333333334,25,5,0.1,Card,iOS/Android
f5ea67f068185231634e54af69595e31,92,2,150,1,548,0,208,62,3.466666666666667,1.0333333333333334,50,3,0.5,Ring,iOS
f5ea67f068185231634e54af69595e31,92,2,163,2,548,0,208,62,3.466666666666667,1.0333333333333334,50,3,0.5,Bracelet,Android
f5ea67f068185231634e54af69595e31,92,2,253,3,548,1,208,62,3.466666666666667,1.0333333333333334,25,3,1,Implantable,iOS
f5ea67f068185231634e54af69595e31,92,3,152,1,549,1,208,62,3.466666666666667,1.0333333333333334,50,3,0.5,Card,iOS
f5ea67f068185231634e54af69595e31,92,3,9,2,549,0,208,62,3.466666666666667,1.0333333333333334,100,1,0.1,Implantable,iOS
f5ea67f068185231634e54af69595e31,92,3,142,3,549,0,208,62,3.466666666666667,1.0333333333333334,100,1,0.5,Ring,iOS/Android
f5ea67f068185231634e54af69595e31,92,4,26,1,550,0,208,62,3.466666666666667,1.0333333333333334,25,1,0.1,Ring,iOS/Android
f5ea67f068185231634e54af69595e31,92,4,130,2,550,0,208,62,3.466666666666667,1.0333333333333334,100,1,0.5,Ring,Android
f5ea67f068185231634e54af69595e31,92,4,64,3,550,1,208,62,3.466666666666667,1.0333333333333334,25,3,0.1,Card,iOS/Android
f5ea67f068185231634e54af69595e31,92,5,259,1,551,0,208,62,3.466666666666667,1.0333333333333334,50,3,1,Bracelet,iOS
f5ea67f068185231634e54af69595e31,92,5,177,2,551,1,208,62,3.466666666666667,1.0333333333333334,100,3,0.5,Implantable,iOS/Android
f5ea67f068185231634e54af69595e31,92,5,197,3,551,0,208,62,3.466666666666667,1.0333333333333334,50,5,0.5,Implantable,Android
f5ea67f068185231634e54af69595e31,92,6,219,1,552,0,208,62,3.466666666666667,1.0333333333333334,25,1,1,Bracelet,iOS
f5ea67f068185231634e54af69595e31,92,6,251,2,552,0,208,62,3.466666666666667,1.0333333333333334,100,1,1,Bracelet,iOS/Android
f5ea67f068185231634e54af69595e31,92,6,131,3,552,1,208,62,3.466666666666667,1.0333333333333334,100,1,0.5,Bracelet,Android
cd4dce8c59d9dc69f1de70e78e6dd07a,93,1,187,1,553,0,175,62,2.9166666666666665,1.0333333333333334,50,5,0.5,Bracelet,iOS
cd4dce8c59d9dc69f1de70e78e6dd07a,93,1,130,2,553,0,175,62,2.9166666666666665,1.0333333333333334,100,1,0.5,Ring,Android
cd4dce8c59d9dc69f1de70e78e6dd07a,93,1,261,3,553,1,175,62,2.9166666666666665,1.0333333333333334,100,3,1,Implantable,iOS
cd4dce8c59d9dc69f1de70e78e6dd07a,93,2,11,1,554,0,175,62,2.9166666666666665,1.0333333333333334,100,1,0.1,Bracelet,iOS
cd4dce8c59d9dc69f1de70e78e6dd07a,93,2,26,2,554,1,175,62,2.9166666666666665,1.0333333333333334,25,1,0.1,Ring,iOS/Android
cd4dce8c59d9dc69f1de70e78e6dd07a,93,2,167,3,554,0,175,62,2.9166666666666665,1.0333333333333334,100,3,0.5,Bracelet,Android
cd4dce8c59d9dc69f1de70e78e6dd07a,93,3,101,1,555,1,175,62,2.9166666666666665,1.0333333333333334,50,5,0.1,Implantable,iOS/Android
cd4dce8c59d9dc69f1de70e78e6dd07a,93,3,221,2,555,0,175,62,2.9166666666666665,1.0333333333333334,50,1,1,Implantable,iOS
cd4dce8c59d9dc69f1de70e78e6dd07a,93,3,56,3,555,0,175,62,2.9166666666666665,1.0333333333333334,50,3,0.1,Card,Android
cd4dce8c59d9dc69f1de70e78e6dd07a,93,4,217,1,556,0,175,62,2.9166666666666665,1.0333333333333334,25,1,1,Implantable,iOS
cd4dce8c59d9dc69f1de70e78e6dd07a,93,4,193,2,556,0,175,62,2.9166666666666665,1.0333333333333334,25,5,0.5,Implantable,Android
cd4dce8c59d9dc69f1de70e78e6dd07a,93,4,225,3,556,1,175,62,2.9166666666666665,1.0333333333333334,100,1,1,Implantable,iOS
cd4dce8c59d9dc69f1de70e78e6dd07a,93,5,307,1,557,1,175,62,2.9166666666666665,1.0333333333333334,50,5,1,Bracelet,Android
cd4dce8c59d9dc69f1de70e78e6dd07a,93,5,245,2,557,0,175,62,2.9166666666666665,1.0333333333333334,50,1,1,Implantable,iOS/Android
cd4dce8c59d9dc69f1de70e78e6dd07a,93,5,122,3,557,0,175,62,2.9166666666666665,1.0333333333333334,25,1,0.5,Ring,Android
cd4dce8c59d9dc69f1de70e78e6dd07a,93,6,286,1,558,0,175,62,2.9166666666666665,1.0333333333333334,100,3,1,Ring,iOS/Android
cd4dce8c59d9dc69f1de70e78e6dd07a,93,6,84,2,558,1,175,62,2.9166666666666665,1.0333333333333334,100,5,0.1,Card,iOS
cd4dce8c59d9dc69f1de70e78e6dd07a,93,6,236,3,558,0,175,62,2.9166666666666665,1.0333333333333334,50,1,1,Card,Android
668bf7d4f47ab776f37dad15684041e5,94,1,211,1,559,0,273,75,4.55,1.25,50,5,0.5,Bracelet,iOS/Android
668bf7d4f47ab776f37dad15684041e5,94,1,187,2,559,1,273,75,4.55,1.25,50,5,0.5,Bracelet,iOS
668bf7d4f47ab776f37dad15684041e5,94,1,111,3,559,0,273,75,4.55,1.25,25,1,0.5,Bracelet,iOS
668bf7d4f47ab776f37dad15684041e5,94,2,277,1,560,0,273,75,4.55,1.25,25,3,1,Implantable,iOS/Android
668bf7d4f47ab776f37dad15684041e5,94,2,3,2,560,1,273,75,4.55,1.25,25,1,0.1,Bracelet,iOS
668bf7d4f47ab776f37dad15684041e5,94,2,189,3,560,0,273,75,4.55,1.25,100,5,0.5,Implantable,iOS
668bf7d4f47ab776f37dad15684041e5,94,3,147,1,561,0,273,75,4.55,1.25,25,3,0.5,Bracelet,iOS
668bf7d4f47ab776f37dad15684041e5,94,3,68,2,561,1,273,75,4.55,1.25,50,3,0.1,Card,iOS/Android
668bf7d4f47ab776f37dad15684041e5,94,3,37,3,561,0,273,75,4.55,1.25,25,3,0.1,Implantable,iOS
668bf7d4f47ab776f37dad15684041e5,94,4,58,1,562,0,273,75,4.55,1.25,100,3,0.1,Ring,Android
668bf7d4f47ab776f37dad15684041e5,94,4,89,2,562,0,273,75,4.55,1.25,50,5,0.1,Implantable,Android
668bf7d4f47ab776f37dad15684041e5,94,4,6,3,562,1,273,75,4.55,1.25,50,1,0.1,Ring,iOS
668bf7d4f47ab776f37dad15684041e5,94,5,308,1,563,0,273,75,4.55,1.25,50,5,1,Card,Android
668bf7d4f47ab776f37dad15684041e5,94,5,200,2,563,1,273,75,4.55,1.25,50,5,0.5,Card,Android
668bf7d4f47ab776f37dad15684041e5,94,5,1,3,563,0,273,75,4.55,1.25,25,1,0.1,Implantable,iOS
668bf7d4f47ab776f37dad15684041e5,94,6,10,1,564,1,273,75,4.55,1.25,100,1,0.1,Ring,iOS
668bf7d4f47ab776f37dad15684041e5,94,6,46,2,564,0,273,75,4.55,1.25,100,3,0.1,Ring,iOS
668bf7d4f47ab776f37dad15684041e5,94,6,246,3,564,0,273,75,4.55,1.25,50,1,1,Ring,iOS/Android
e477ff39c8a232addd098d0805a6318e,95,1,220,1,565,0,140,80,2.3333333333333335,1.3333333333333333,25,1,1,Card,iOS
e477ff39c8a232addd098d0805a6318e,95,1,114,2,565,0,140,80,2.3333333333333335,1.3333333333333333,50,1,0.5,Ring,iOS
e477ff39c8a232addd098d0805a6318e,95,1,284,3,565,1,140,80,2.3333333333333335,1.3333333333333333,50,3,1,Card,iOS/Android
e477ff39c8a232addd098d0805a6318e,95,2,188,1,566,0,140,80,2.3333333333333335,1.3333333333333333,50,5,0.5,Card,iOS
e477ff39c8a232addd098d0805a6318e,95,2,71,2,566,0,140,80,2.3333333333333335,1.3333333333333333,100,3,0.1,Bracelet,iOS/Android
e477ff39c8a232addd098d0805a6318e,95,2,75,3,566,1,140,80,2.3333333333333335,1.3333333333333333,25,5,0.1,Bracelet,iOS
e477ff39c8a232addd098d0805a6318e,95,3,182,1,567,0,140,80,2.3333333333333335,1.3333333333333333,25,5,0.5,Ring,iOS
e477ff39c8a232addd098d0805a6318e,95,3,229,2,567,0,140,80,2.3333333333333335,1.3333333333333333,25,1,1,Implantable,Android
e477ff39c8a232addd098d0805a6318e,95,3,184,3,567,1,140,80,2.3333333333333335,1.3333333333333333,25,5,0.5,Card,iOS
e477ff39c8a232addd098d0805a6318e,95,4,117,1,568,0,140,80,2.3333333333333335,1.3333333333333333,100,1,0.5,Implantable,iOS
e477ff39c8a232addd098d0805a6318e,95,4,38,2,568,1,140,80,2.3333333333333335,1.3333333333333333,25,3,0.1,Ring,iOS
e477ff39c8a232addd098d0805a6318e,95,4,135,3,568,0,140,80,2.3333333333333335,1.3333333333333333,25,1,0.5,Bracelet,iOS/Android
e477ff39c8a232addd098d0805a6318e,95,5,120,1,569,0,140,80,2.3333333333333335,1.3333333333333333,100,1,0.5,Card,iOS
e477ff39c8a232addd098d0805a6318e,95,5,207,2,569,0,140,80,2.3333333333333335,1.3333333333333333,25,5,0.5,Bracelet,iOS/Android
e477ff39c8a232addd098d0805a6318e,95,5,232,3,569,1,140,80,2.3333333333333335,1.3333333333333333,25,1,1,Card,Android
e477ff39c8a232addd098d0805a6318e,95,6,121,1,570,0,140,80,2.3333333333333335,1.3333333333333333,25,1,0.5,Implantable,Android
e477ff39c8a232addd098d0805a6318e,95,6,207,2,570,0,140,80,2.3333333333333335,1.3333333333333333,25,5,0.5,Bracelet,iOS/Android
e477ff39c8a232addd098d0805a6318e,95,6,105,3,570,1,140,80,2.3333333333333335,1.3333333333333333,100,5,0.1,Implantable,iOS/Android
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,1,46,1,571,1,124,50,2.066666666666667,0.8333333333333334,100,3,0.1,Ring,iOS
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,1,309,2,571,0,124,50,2.066666666666667,0.8333333333333334,100,5,1,Implantable,Android
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,1,136,3,571,0,124,50,2.066666666666667,0.8333333333333334,25,1,0.5,Card,iOS/Android
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,2,58,1,572,1,124,50,2.066666666666667,0.8333333333333334,100,3,0.1,Ring,Android
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,2,185,2,572,0,124,50,2.066666666666667,0.8333333333333334,50,5,0.5,Implantable,iOS
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,2,313,3,572,0,124,50,2.066666666666667,0.8333333333333334,25,5,1,Implantable,iOS/Android
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,3,293,1,573,0,124,50,2.066666666666667,0.8333333333333334,50,5,1,Implantable,iOS
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,3,166,2,573,0,124,50,2.066666666666667,0.8333333333333334,100,3,0.5,Ring,Android
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,3,174,3,573,1,124,50,2.066666666666667,0.8333333333333334,50,3,0.5,Ring,iOS/Android
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,4,48,1,574,0,124,50,2.066666666666667,0.8333333333333334,100,3,0.1,Card,iOS
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,4,150,2,574,1,124,50,2.066666666666667,0.8333333333333334,50,3,0.5,Ring,iOS
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,4,80,3,574,0,124,50,2.066666666666667,0.8333333333333334,50,5,0.1,Card,iOS
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,5,265,1,575,0,124,50,2.066666666666667,0.8333333333333334,25,3,1,Implantable,Android
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,5,28,2,575,0,124,50,2.066666666666667,0.8333333333333334,25,1,0.1,Card,iOS/Android
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,5,29,3,575,1,124,50,2.066666666666667,0.8333333333333334,50,1,0.1,Implantable,iOS/Android
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,6,191,1,576,0,124,50,2.066666666666667,0.8333333333333334,100,5,0.5,Bracelet,iOS
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,6,87,2,576,0,124,50,2.066666666666667,0.8333333333333334,25,5,0.1,Bracelet,Android
bf8fa769f5e9e315cc1a2575ff7b8c8c,96,6,175,3,576,1,124,50,2.066666666666667,0.8333333333333334,50,3,0.5,Bracelet,iOS/Android
