"session_id","time_start","time_end","completion_code","respID","browser","ip_address","consent_age","consent_understand","rfid_familiar","screenout","needles","cbc_q1","cbc_q2","cbc_q3","cbc_q4","cbc_q5","cbc_q6","year_of_birth","gender","feedback","time_q_consent_age","time_q_consent_understand","time_q_rfid_familiar","time_q_screenout","time_q_needles","time_q_cbc_q1","time_q_cbc_q2","time_q_cbc_q3","time_q_cbc_q4","time_q_cbc_q5","time_q_cbc_q6","time_q_year_of_birth","time_q_gender","time_q_feedback","time_p_welcome","time_p_consent","time_p_RFID_Familiarity","time_p_rfid_info","time_p_screening","time_p_needles_page","time_p_educational","time_p_cbc_intro","time_p_cbc_q1_page","time_p_cbc_q2_page","time_p_cbc_q3_page","time_p_cbc_q4_page","time_p_cbc_q5_page","time_p_cbc_q6_page","time_p_demographics","time_p_end_normal","time_p_end_consent","time_p_end_screenout","current_page"
"bfabe19775886b8d6df9a6eac59d9634","2025-11-25 08:26:40 UTC","2025-11-25 08:29:21 UTC","2757300211","221","Chrome v142, Mac OS X","57.138.131.249","yes","yes","yes","red","red","option_3","option_3","option_3","option_3","option_2","option_2","1988","woman","no thank you","2025-11-25 08:26:43 UTC","2025-11-25 08:26:44 UTC","2025-11-25 08:26:48 UTC","2025-11-25 08:26:52 UTC","2025-11-25 08:26:56 UTC","2025-11-25 08:27:37 UTC","2025-11-25 08:27:52 UTC","2025-11-25 08:28:01 UTC","2025-11-25 08:28:20 UTC","2025-11-25 08:28:29 UTC","2025-11-25 08:28:40 UTC","2025-11-25 08:28:45 UTC","2025-11-25 08:28:47 UTC","2025-11-25 08:28:59 UTC","2025-11-25 08:26:40 UTC","2025-11-25 08:26:41 UTC","2025-11-25 08:26:45 UTC",NA,"2025-11-25 08:26:49 UTC","2025-11-25 08:26:54 UTC","2025-11-25 08:26:57 UTC","2025-11-25 08:27:05 UTC","2025-11-25 08:27:08 UTC","2025-11-25 08:27:38 UTC","2025-11-25 08:27:53 UTC","2025-11-25 08:28:02 UTC","2025-11-25 08:28:21 UTC","2025-11-25 08:28:30 UTC","2025-11-25 08:28:41 UTC","2025-11-25 08:29:00 UTC",NA,NA,"end_normal"
"7df2f7eeccf5822cfc8ac56e017d18a8","2025-11-25 06:49:11 UTC","2025-11-25 06:56:33 UTC","2819288176","114","Chrome v142, Windows","23.27.43.200","yes","yes","yes","red","blue","option_3","option_3","option_2","option_2","option_2","option_2","1985","man","no issues and thank you for the interesting study","2025-11-25 06:52:04 UTC","2025-11-25 06:52:05 UTC","2025-11-25 06:52:10 UTC","2025-11-25 06:52:16 UTC","2025-11-25 06:52:36 UTC","2025-11-25 06:53:56 UTC","2025-11-25 06:54:18 UTC","2025-11-25 06:54:24 UTC","2025-11-25 06:54:30 UTC","2025-11-25 06:54:36 UTC","2025-11-25 06:54:55 UTC","2025-11-25 06:55:07 UTC","2025-11-25 06:55:09 UTC","2025-11-25 06:56:00 UTC","2025-11-25 06:49:11 UTC","2025-11-25 06:52:02 UTC","2025-11-25 06:52:06 UTC",NA,"2025-11-25 06:52:11 UTC","2025-11-25 06:52:21 UTC","2025-11-25 06:52:37 UTC","2025-11-25 06:52:55 UTC","2025-11-25 06:53:29 UTC","2025-11-25 06:53:59 UTC","2025-11-25 06:54:20 UTC","2025-11-25 06:54:26 UTC","2025-11-25 06:54:31 UTC","2025-11-25 06:54:40 UTC","2025-11-25 06:55:03 UTC","2025-11-25 06:56:09 UTC",NA,NA,"end_normal"
"e09ec6489e4d7e7c0d9f0ce6bd12ebc1","2025-11-25 06:49:35 UTC","2025-11-25 06:55:17 UTC","2174569923","240","Chrome v142, Android","47.132.20.85","yes","yes","yes","red","blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-11-25 06:49:39 UTC","2025-11-25 06:49:41 UTC","2025-11-25 06:49:44 UTC","2025-11-25 06:49:50 UTC","2025-11-25 06:49:53 UTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-11-25 06:49:35 UTC","2025-11-25 06:49:38 UTC","2025-11-25 06:49:42 UTC",NA,"2025-11-25 06:49:45 UTC","2025-11-25 06:49:50 UTC","2025-11-25 06:49:53 UTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"educational"
"fc8606bca31f2955db868b3caab820f0","2025-11-25 07:29:03 UTC","2025-11-25 07:35:48 UTC","8080996872","54","Chrome v133, Windows","223.29.140.186","yes","yes","yes","red","red","option_2","option_2","option_1","option_3","option_2","option_3","1980","woman","none","2025-11-25 07:31:00 UTC","2025-11-25 07:31:02 UTC","2025-11-25 07:31:19 UTC","2025-11-25 07:31:30 UTC","2025-11-25 07:31:34 UTC","2025-11-25 07:32:11 UTC","2025-11-25 07:32:30 UTC","2025-11-25 07:32:42 UTC","2025-11-25 07:33:07 UTC","2025-11-25 07:33:42 UTC","2025-11-25 07:34:24 UTC","2025-11-25 07:35:08 UTC","2025-11-25 07:34:59 UTC","2025-11-25 07:35:25 UTC","2025-11-25 07:29:03 UTC","2025-11-25 07:30:23 UTC","2025-11-25 07:31:03 UTC",NA,"2025-11-25 07:31:20 UTC","2025-11-25 07:31:30 UTC","2025-11-25 07:31:35 UTC","2025-11-25 07:31:51 UTC","2025-11-25 07:31:58 UTC","2025-11-25 07:32:18 UTC","2025-11-25 07:32:31 UTC","2025-11-25 07:32:43 UTC","2025-11-25 07:33:08 UTC","2025-11-25 07:33:49 UTC","2025-11-25 07:34:25 UTC","2025-11-25 07:35:25 UTC",NA,NA,"end_normal"
"369083cecf8028a9c6ee6e2a1a9db304","2025-11-25 07:31:11 UTC","2025-11-25 07:31:55 UTC","4978888742","313","Safari v18, Mac OS X","108.198.76.209","yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-11-25 07:31:23 UTC","2025-11-25 07:31:24 UTC","2025-11-25 07:31:29 UTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-11-25 07:31:11 UTC","2025-11-25 07:31:19 UTC","2025-11-25 07:31:25 UTC","2025-11-25 07:31:30 UTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rfid_info"
"fc946f0287b0320e2629861f8f93044e","2025-11-25 07:31:29 UTC","2025-11-25 07:36:19 UTC","6778221325","197","Safari v18, iOS","141.239.171.216","yes","yes","yes","red","red","option_3","option_2","option_3","option_2","option_2","option_2","1986","woman","Nothing comes to mind but thanks for this opportunity!","2025-11-25 07:32:27 UTC","2025-11-25 07:32:29 UTC","2025-11-25 07:32:32 UTC","2025-11-25 07:33:32 UTC","2025-11-25 07:33:38 UTC","2025-11-25 07:34:21 UTC","2025-11-25 07:34:32 UTC","2025-11-25 07:34:42 UTC","2025-11-25 07:34:52 UTC","2025-11-25 07:35:10 UTC","2025-11-25 07:35:25 UTC","2025-11-25 07:35:33 UTC","2025-11-25 07:35:36 UTC","2025-11-25 07:35:53 UTC","2025-11-25 07:31:29 UTC","2025-11-25 07:32:18 UTC","2025-11-25 07:32:30 UTC",NA,"2025-11-25 07:32:33 UTC","2025-11-25 07:33:34 UTC","2025-11-25 07:33:38 UTC","2025-11-25 07:33:55 UTC","2025-11-25 07:34:02 UTC","2025-11-25 07:34:22 UTC","2025-11-25 07:34:34 UTC","2025-11-25 07:34:45 UTC","2025-11-25 07:34:56 UTC","2025-11-25 07:35:13 UTC","2025-11-25 07:35:27 UTC","2025-11-25 07:35:55 UTC",NA,NA,"end_normal"
"58856f677799bd537951404f99233efd","2025-11-25 06:50:57 UTC","2025-11-25 06:53:52 UTC","5720062450","225","Chrome v142, Windows","35.147.4.22","yes","yes","yes","red","blue","option_3","option_2","option_2","option_1","option_1","option_1","1980","woman","No comment, thanks!","2025-11-25 06:51:06 UTC","2025-11-25 06:51:07 UTC","2025-11-25 06:51:11 UTC","2025-11-25 06:51:17 UTC","2025-11-25 06:51:20 UTC","2025-11-25 06:51:50 UTC","2025-11-25 06:51:58 UTC","2025-11-25 06:52:04 UTC","2025-11-25 06:52:15 UTC","2025-11-25 06:52:21 UTC","2025-11-25 06:53:00 UTC","2025-11-25 06:53:23 UTC","2025-11-25 06:53:12 UTC","2025-11-25 06:53:20 UTC","2025-11-25 06:50:57 UTC","2025-11-25 06:51:01 UTC","2025-11-25 06:51:08 UTC",NA,"2025-11-25 06:51:11 UTC","2025-11-25 06:51:18 UTC","2025-11-25 06:51:22 UTC","2025-11-25 06:51:38 UTC","2025-11-25 06:51:42 UTC","2025-11-25 06:51:51 UTC","2025-11-25 06:51:59 UTC","2025-11-25 06:52:05 UTC","2025-11-25 06:52:16 UTC","2025-11-25 06:52:21 UTC","2025-11-25 06:53:01 UTC","2025-11-25 06:53:25 UTC",NA,NA,"end_normal"
"712ad3e1bb4a26f958614b739aadedfc","2025-11-25 06:54:36 UTC","2025-11-25 06:57:06 UTC","8559461268","344","Chrome v142, Mac OS X","73.241.237.24","yes","yes","yes","red","red","option_2","option_1","option_2","option_1","option_2","option_1","1980","man","none","2025-11-25 06:54:41 UTC","2025-11-25 06:54:43 UTC","2025-11-25 06:54:46 UTC","2025-11-25 06:54:55 UTC","2025-11-25 06:55:00 UTC","2025-11-25 06:55:33 UTC","2025-11-25 06:55:43 UTC","2025-11-25 06:55:53 UTC","2025-11-25 06:55:58 UTC","2025-11-25 06:56:03 UTC","2025-11-25 06:56:10 UTC","2025-11-25 06:56:20 UTC","2025-11-25 06:56:23 UTC","2025-11-25 06:56:32 UTC","2025-11-25 06:54:36 UTC","2025-11-25 06:54:39 UTC","2025-11-25 06:54:44 UTC",NA,"2025-11-25 06:54:48 UTC","2025-11-25 06:54:57 UTC","2025-11-25 06:55:01 UTC","2025-11-25 06:55:09 UTC","2025-11-25 06:55:13 UTC","2025-11-25 06:55:34 UTC","2025-11-25 06:55:44 UTC","2025-11-25 06:55:54 UTC","2025-11-25 06:55:59 UTC","2025-11-25 06:56:04 UTC","2025-11-25 06:56:11 UTC","2025-11-25 06:56:33 UTC",NA,NA,"end_normal"
"c0a6a6e0fc0954b1757b902ddd46abaf","2025-11-25 06:51:44 UTC","2025-11-25 06:54:37 UTC","7943817280","45","Edge v142, Windows","136.52.71.199","yes","yes","yes","red","blue","option_2","option_3","option_1","option_3","option_2","option_2","1988","man","None","2025-11-25 06:51:53 UTC","2025-11-25 06:51:55 UTC","2025-11-25 06:51:59 UTC","2025-11-25 06:52:12 UTC","2025-11-25 06:52:18 UTC","2025-11-25 06:53:07 UTC","2025-11-25 06:53:14 UTC","2025-11-25 06:53:27 UTC","2025-11-25 06:53:34 UTC","2025-11-25 06:53:39 UTC","2025-11-25 06:53:51 UTC","2025-11-25 06:54:06 UTC","2025-11-25 06:54:08 UTC","2025-11-25 06:54:13 UTC","2025-11-25 06:51:44 UTC","2025-11-25 06:51:49 UTC","2025-11-25 06:51:57 UTC",NA,"2025-11-25 06:51:59 UTC","2025-11-25 06:52:13 UTC","2025-11-25 06:52:19 UTC","2025-11-25 06:52:40 UTC","2025-11-25 06:52:50 UTC","2025-11-25 06:53:09 UTC","2025-11-25 06:53:17 UTC","2025-11-25 06:53:28 UTC","2025-11-25 06:53:37 UTC","2025-11-25 06:53:43 UTC","2025-11-25 06:53:53 UTC","2025-11-25 06:54:14 UTC",NA,NA,"end_normal"
"77df374a4d0acd9c3dadb000cef35a03","2025-11-25 06:56:57 UTC","2025-11-25 06:58:33 UTC","5285892129","189","Safari v18, Mac OS X","172.59.9.104","yes","yes","yes","red","red","option_3","option_2","option_2","option_2","option_2","option_1","1990","woman","n/a","2025-11-25 06:57:02 UTC","2025-11-25 06:57:03 UTC","2025-11-25 06:57:07 UTC","2025-11-25 06:57:11 UTC","2025-11-25 06:57:15 UTC","2025-11-25 06:57:32 UTC","2025-11-25 06:57:35 UTC","2025-11-25 06:57:38 UTC","2025-11-25 06:57:41 UTC","2025-11-25 06:57:49 UTC","2025-11-25 06:57:55 UTC","2025-11-25 06:58:01 UTC","2025-11-25 06:58:02 UTC","2025-11-25 06:58:07 UTC","2025-11-25 06:56:57 UTC","2025-11-25 06:57:00 UTC","2025-11-25 06:57:04 UTC",NA,"2025-11-25 06:57:08 UTC","2025-11-25 06:57:12 UTC","2025-11-25 06:57:16 UTC","2025-11-25 06:57:23 UTC","2025-11-25 06:57:25 UTC","2025-11-25 06:57:33 UTC","2025-11-25 06:57:36 UTC","2025-11-25 06:57:40 UTC","2025-11-25 06:57:42 UTC","2025-11-25 06:57:50 UTC","2025-11-25 06:57:55 UTC","2025-11-25 06:58:10 UTC",NA,NA,"end_normal"
"6bd7135a0f24fcad316345f3e218223c","2025-11-25 09:15:08 UTC","2025-11-25 09:17:38 UTC","1159298462","41","Chrome v142, Android","172.113.234.56","yes","yes","yes","red","blue","option_3","option_3","option_1","option_3","option_2","option_3","1997","woman","None","2025-11-25 09:15:12 UTC","2025-11-25 09:15:16 UTC","2025-11-25 09:15:20 UTC","2025-11-25 09:15:29 UTC","2025-11-25 09:15:31 UTC","2025-11-25 09:16:00 UTC","2025-11-25 09:16:15 UTC","2025-11-25 09:16:28 UTC","2025-11-25 09:16:34 UTC","2025-11-25 09:16:44 UTC","2025-11-25 09:16:48 UTC","2025-11-25 09:16:59 UTC","2025-11-25 09:17:05 UTC","2025-11-25 09:17:14 UTC","2025-11-25 09:15:08 UTC","2025-11-25 09:15:11 UTC","2025-11-25 09:15:17 UTC",NA,"2025-11-25 09:15:21 UTC","2025-11-25 09:15:30 UTC","2025-11-25 09:15:32 UTC","2025-11-25 09:15:40 UTC","2025-11-25 09:15:45 UTC","2025-11-25 09:16:04 UTC","2025-11-25 09:16:16 UTC","2025-11-25 09:16:29 UTC","2025-11-25 09:16:35 UTC","2025-11-25 09:16:45 UTC","2025-11-25 09:16:49 UTC","2025-11-25 09:17:15 UTC",NA,NA,"end_normal"
"f52b4cf2e4bdf300eca3f9937cd4d86b","2025-11-25 06:59:12 UTC","2025-11-25 07:01:25 UTC","5603481166","323","Chrome v142, Windows","23.242.172.174","yes","yes","yes","red","red","option_2","option_1","option_1","option_1","option_2","option_1","1990","man","none","2025-11-25 06:59:20 UTC","2025-11-25 06:59:21 UTC","2025-11-25 06:59:30 UTC","2025-11-25 06:59:38 UTC","2025-11-25 06:59:55 UTC","2025-11-25 07:00:11 UTC","2025-11-25 07:00:20 UTC","2025-11-25 07:00:26 UTC","2025-11-25 07:00:38 UTC","2025-11-25 07:00:45 UTC","2025-11-25 07:00:52 UTC","2025-11-25 07:00:57 UTC","2025-11-25 07:00:59 UTC","2025-11-25 07:01:03 UTC","2025-11-25 06:59:12 UTC","2025-11-25 06:59:17 UTC","2025-11-25 06:59:24 UTC",NA,"2025-11-25 06:59:33 UTC","2025-11-25 06:59:40 UTC","2025-11-25 06:59:56 UTC","2025-11-25 07:00:02 UTC","2025-11-25 07:00:04 UTC","2025-11-25 07:00:13 UTC","2025-11-25 07:00:21 UTC","2025-11-25 07:00:28 UTC","2025-11-25 07:00:39 UTC","2025-11-25 07:00:45 UTC","2025-11-25 07:00:53 UTC","2025-11-25 07:01:04 UTC",NA,NA,"end_normal"
"5b5ac8ce363fdeb5988f54ce9cf87c5f","2025-11-25 06:54:35 UTC","2025-11-25 06:56:53 UTC","9163523537","160","Chrome v142, Mac OS X","172.119.14.69","yes","yes","yes","red","blue","option_3","option_2","option_1","option_1","option_1","option_3","1989","woman","Everything went well!","2025-11-25 06:54:40 UTC","2025-11-25 06:54:41 UTC","2025-11-25 06:54:59 UTC","2025-11-25 06:55:13 UTC","2025-11-25 06:55:16 UTC","2025-11-25 06:55:38 UTC","2025-11-25 06:55:44 UTC","2025-11-25 06:55:48 UTC","2025-11-25 06:55:58 UTC","2025-11-25 06:56:06 UTC","2025-11-25 06:56:10 UTC","2025-11-25 06:56:15 UTC","2025-11-25 06:56:17 UTC","2025-11-25 06:56:30 UTC","2025-11-25 06:54:35 UTC","2025-11-25 06:54:38 UTC","2025-11-25 06:54:42 UTC",NA,"2025-11-25 06:55:00 UTC","2025-11-25 06:55:14 UTC","2025-11-25 06:55:17 UTC","2025-11-25 06:55:29 UTC","2025-11-25 06:55:31 UTC","2025-11-25 06:55:40 UTC","2025-11-25 06:55:45 UTC","2025-11-25 06:55:53 UTC","2025-11-25 06:56:00 UTC","2025-11-25 06:56:06 UTC","2025-11-25 06:56:11 UTC","2025-11-25 06:56:32 UTC",NA,NA,"end_normal"
"5c09478def46426e34c47fd9b0ccc9fb","2025-11-25 06:55:59 UTC","2025-11-25 07:00:38 UTC","2338732236","291","Chrome v134, Windows","172.58.8.26","yes","yes","yes","red","blue","option_1","option_1","option_1","option_1","option_1","option_1","1988","man","N/A","2025-11-25 06:56:15 UTC","2025-11-25 06:56:17 UTC","2025-11-25 06:56:41 UTC","2025-11-25 06:57:28 UTC","2025-11-25 06:57:33 UTC","2025-11-25 06:59:08 UTC","2025-11-25 06:59:19 UTC","2025-11-25 06:59:30 UTC","2025-11-25 06:59:36 UTC","2025-11-25 06:59:43 UTC","2025-11-25 06:59:50 UTC","2025-11-25 06:59:57 UTC","2025-11-25 07:00:01 UTC","2025-11-25 07:00:12 UTC","2025-11-25 06:55:59 UTC","2025-11-25 06:56:11 UTC","2025-11-25 06:56:18 UTC",NA,"2025-11-25 06:56:43 UTC","2025-11-25 06:57:28 UTC","2025-11-25 06:57:35 UTC","2025-11-25 06:58:14 UTC","2025-11-25 06:58:34 UTC","2025-11-25 06:59:09 UTC","2025-11-25 06:59:20 UTC","2025-11-25 06:59:31 UTC","2025-11-25 06:59:37 UTC","2025-11-25 06:59:45 UTC","2025-11-25 06:59:52 UTC","2025-11-25 07:00:13 UTC",NA,NA,"end_normal"
"0a263b68d2ede61b6b0ae41114981321","2025-11-25 07:32:04 UTC","2025-11-25 07:47:06 UTC","3343310828","274","Chrome v137, Linux","74.215.142.194","yes","yes","yes","red","red","option_1","option_2","option_3","option_3","option_3","option_2",NA,NA,NA,"2025-11-25 07:32:11 UTC","2025-11-25 07:32:13 UTC","2025-11-25 07:32:19 UTC","2025-11-25 07:32:23 UTC","2025-11-25 07:32:28 UTC","2025-11-25 07:33:01 UTC","2025-11-25 07:33:14 UTC","2025-11-25 07:33:31 UTC","2025-11-25 07:33:42 UTC","2025-11-25 07:33:54 UTC","2025-11-25 07:34:08 UTC",NA,NA,NA,"2025-11-25 07:32:04 UTC","2025-11-25 07:32:08 UTC","2025-11-25 07:32:15 UTC",NA,"2025-11-25 07:32:19 UTC","2025-11-25 07:32:25 UTC","2025-11-25 07:32:29 UTC","2025-11-25 07:32:34 UTC","2025-11-25 07:32:35 UTC","2025-11-25 07:33:02 UTC","2025-11-25 07:33:15 UTC","2025-11-25 07:33:32 UTC","2025-11-25 07:33:44 UTC","2025-11-25 07:33:55 UTC","2025-11-25 07:34:09 UTC",NA,NA,NA,"demographics"
"939e2cdd57bf196cf3861b52b5e10684","2025-11-25 07:01:01 UTC","2025-11-25 07:04:31 UTC","8267924392","205","Chrome Mobile v142, iOS","174.196.97.142","yes","yes","yes","red","red","option_3","option_3","option_1","option_2","option_1","option_2","1980","man","Fantastic survey","2025-11-25 07:01:41 UTC","2025-11-25 07:01:42 UTC","2025-11-25 07:01:47 UTC","2025-11-25 07:01:57 UTC","2025-11-25 07:02:02 UTC","2025-11-25 07:02:25 UTC","2025-11-25 07:02:37 UTC","2025-11-25 07:02:50 UTC","2025-11-25 07:03:00 UTC","2025-11-25 07:03:12 UTC","2025-11-25 07:03:26 UTC","2025-11-25 07:04:00 UTC","2025-11-25 07:03:45 UTC","2025-11-25 07:03:51 UTC","2025-11-25 07:01:01 UTC","2025-11-25 07:01:33 UTC","2025-11-25 07:01:43 UTC",NA,"2025-11-25 07:01:47 UTC","2025-11-25 07:01:58 UTC","2025-11-25 07:02:03 UTC","2025-11-25 07:02:09 UTC","2025-11-25 07:02:12 UTC","2025-11-25 07:02:26 UTC","2025-11-25 07:02:41 UTC","2025-11-25 07:02:52 UTC","2025-11-25 07:03:00 UTC","2025-11-25 07:03:13 UTC","2025-11-25 07:03:27 UTC","2025-11-25 07:04:02 UTC",NA,NA,"end_normal"
"547a7e138d8f1758ef88514c275bf8b6","2025-11-25 06:56:41 UTC","2025-11-25 07:00:23 UTC","8925679732","369","Safari v18, iOS","76.36.164.33","yes","yes","yes","red","red","option_3","option_2","option_1","option_1","option_2","option_3","1987","woman","No feedback","2025-11-25 06:56:50 UTC","2025-11-25 06:56:52 UTC","2025-11-25 06:57:07 UTC","2025-11-25 06:57:16 UTC","2025-11-25 06:57:24 UTC","2025-11-25 06:58:22 UTC","2025-11-25 06:58:33 UTC","2025-11-25 06:58:49 UTC","2025-11-25 06:59:00 UTC","2025-11-25 06:59:15 UTC","2025-11-25 06:59:26 UTC","2025-11-25 06:59:34 UTC","2025-11-25 06:59:38 UTC","2025-11-25 06:59:56 UTC","2025-11-25 06:56:41 UTC","2025-11-25 06:56:47 UTC","2025-11-25 06:57:02 UTC",NA,"2025-11-25 06:57:08 UTC","2025-11-25 06:57:20 UTC","2025-11-25 06:57:26 UTC","2025-11-25 06:57:58 UTC","2025-11-25 06:58:06 UTC","2025-11-25 06:58:24 UTC","2025-11-25 06:58:35 UTC","2025-11-25 06:58:52 UTC","2025-11-25 06:59:04 UTC","2025-11-25 06:59:18 UTC","2025-11-25 06:59:28 UTC","2025-11-25 06:59:57 UTC",NA,NA,"end_normal"
"f2b6fcfcbed78fd77df90cdb03454f16","2025-11-25 06:57:32 UTC","2025-11-25 07:00:34 UTC","5005286303","272","Chrome v142, Windows","45.52.114.134","yes","yes","no","red","red","option_2","option_2","option_3","option_1","option_2","option_1","2003","man","nice study","2025-11-25 06:57:36 UTC","2025-11-25 06:57:37 UTC","2025-11-25 06:57:43 UTC","2025-11-25 06:57:52 UTC","2025-11-25 06:57:55 UTC","2025-11-25 06:59:18 UTC","2025-11-25 06:59:28 UTC","2025-11-25 06:59:31 UTC","2025-11-25 06:59:34 UTC","2025-11-25 06:59:39 UTC","2025-11-25 06:59:46 UTC","2025-11-25 06:59:56 UTC","2025-11-25 06:59:57 UTC","2025-11-25 07:00:13 UTC","2025-11-25 06:57:32 UTC","2025-11-25 06:57:34 UTC","2025-11-25 06:57:39 UTC","2025-11-25 06:57:43 UTC","2025-11-25 06:57:45 UTC","2025-11-25 06:57:53 UTC","2025-11-25 06:57:55 UTC","2025-11-25 06:57:58 UTC","2025-11-25 06:58:28 UTC","2025-11-25 06:59:22 UTC","2025-11-25 06:59:30 UTC","2025-11-25 06:59:32 UTC","2025-11-25 06:59:36 UTC","2025-11-25 06:59:41 UTC","2025-11-25 06:59:46 UTC","2025-11-25 07:00:14 UTC",NA,NA,"end_normal"
"7a45614d5e55f970e77a1370db97e7cf","2025-11-25 07:01:28 UTC","2025-11-25 07:06:10 UTC","8704078562","236","Chrome v142, Windows","96.242.82.115","yes","yes","no","blue","red","option_2","option_1","option_3","option_2","option_1","option_3","2004","man","N/A","2025-11-25 07:01:36 UTC","2025-11-25 07:03:55 UTC","2025-11-25 07:03:58 UTC","2025-11-25 07:04:35 UTC","2025-11-25 07:04:38 UTC","2025-11-25 07:05:18 UTC","2025-11-25 07:05:20 UTC","2025-11-25 07:05:22 UTC","2025-11-25 07:05:25 UTC","2025-11-25 07:05:28 UTC","2025-11-25 07:05:30 UTC","2025-11-25 07:05:36 UTC","2025-11-25 07:05:39 UTC","2025-11-25 07:05:48 UTC","2025-11-25 07:01:28 UTC","2025-11-25 07:01:30 UTC","2025-11-25 07:03:56 UTC","2025-11-25 07:03:59 UTC","2025-11-25 07:04:31 UTC","2025-11-25 07:04:36 UTC","2025-11-25 07:04:39 UTC","2025-11-25 07:05:04 UTC","2025-11-25 07:05:06 UTC","2025-11-25 07:05:18 UTC","2025-11-25 07:05:21 UTC","2025-11-25 07:05:23 UTC","2025-11-25 07:05:27 UTC","2025-11-25 07:05:29 UTC","2025-11-25 07:05:31 UTC","2025-11-25 07:05:49 UTC",NA,NA,"end_normal"
"3770881fccba2e001617e231862a55f9","2025-11-25 07:08:45 UTC","2025-11-25 07:12:34 UTC","4755273010","329","Chrome v142, Windows","67.101.122.152","yes","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-11-25 07:11:21 UTC","2025-11-25 07:11:25 UTC","2025-11-25 07:12:08 UTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-11-25 07:08:45 UTC","2025-11-25 07:09:06 UTC","2025-11-25 07:11:26 UTC","2025-11-25 07:12:09 UTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rfid_info"
"7350ad13969c2d4d5344c1cdc9c1a13b","2025-11-25 07:12:54 UTC","2025-11-25 07:14:10 UTC","2356363074","26","Chrome v138, Unknown","66.76.80.117","yes","yes","yes","blue","red",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-11-25 07:13:01 UTC","2025-11-25 07:13:02 UTC","2025-11-25 07:13:05 UTC","2025-11-25 07:13:19 UTC","2025-11-25 07:13:34 UTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-11-25 07:12:54 UTC","2025-11-25 07:12:58 UTC","2025-11-25 07:13:03 UTC",NA,"2025-11-25 07:13:07 UTC","2025-11-25 07:13:30 UTC","2025-11-25 07:13:35 UTC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"educational"
"b2f685ff9a78dd7e98a9c92be01a3835","2025-11-25 07:06:36 UTC","2025-11-25 07:09:47 UTC","9690081334","215","Chrome v103, Unknown","104.202.239.85","yes","yes","yes","red","red","option_1","option_2","option_3","option_3","option_1","option_1","1993","man",":)","2025-11-25 07:06:50 UTC","2025-11-25 07:06:51 UTC","2025-11-25 07:06:56 UTC","2025-11-25 07:07:06 UTC","2025-11-25 07:07:09 UTC","2025-11-25 07:08:04 UTC","2025-11-25 07:08:15 UTC","2025-11-25 07:08:24 UTC","2025-11-25 07:08:29 UTC","2025-11-25 07:08:44 UTC","2025-11-25 07:09:02 UTC","2025-11-25 07:09:12 UTC","2025-11-25 07:09:16 UTC","2025-11-25 07:09:23 UTC","2025-11-25 07:06:36 UTC","2025-11-25 07:06:45 UTC","2025-11-25 07:06:53 UTC",NA,"2025-11-25 07:06:57 UTC","2025-11-25 07:07:06 UTC","2025-11-25 07:07:10 UTC","2025-11-25 07:07:24 UTC","2025-11-25 07:07:27 UTC","2025-11-25 07:08:06 UTC","2025-11-25 07:08:16 UTC","2025-11-25 07:08:26 UTC","2025-11-25 07:08:30 UTC","2025-11-25 07:08:46 UTC","2025-11-25 07:09:03 UTC","2025-11-25 07:09:24 UTC",NA,NA,"end_normal"
